mask,transform,composition,flat_index,place_label,aligned_coverage,shuffled_coverage,aligned_zero_active_image,shuffled_zero_active_image,aligned_effective_confidence_mean,shuffled_effective_confidence_mean,aligned_delta_abs_mean,shuffled_delta_abs_mean,aligned_pre_target_std,shuffled_pre_target_std,aligned_target_std,shuffled_target_std,aligned_target_change_from_ru,shuffled_target_change_from_ru,aligned_target_correlation_with_ru,shuffled_target_correlation_with_ru,aligned_saturation_fraction,shuffled_saturation_fraction,pre_transform_pair_difference,target_pair_difference,target_pair_correlation,target_pair_sign_disagreement,pair_difference_amplification
dense,per_image_zscore,production_roundtrip,3,1189,1.0,1.0,0.0,0.0,0.4022901952266693,0.4287445545196533,0.08981101214885712,0.1183357909321785,0.426429808139801,0.4002336859703064,0.8008736968040466,0.8120721578598022,0.14422225952148438,0.15936674177646637,0.950435221195221,0.9462977647781372,0.36000001430511475,0.3774999976158142,0.055738553404808044,0.0781281590461731,0.9864707589149475,0.019999999552965164,1.4016897678375244
dense,per_image_zscore,production_roundtrip,4,880,1.0,1.0,0.0,0.0,0.4618692100048065,0.43406522274017334,0.07360810041427612,0.08053106814622879,0.3375580310821533,0.32317307591438293,0.712958037853241,0.719262957572937,0.13508634269237518,0.14082790911197662,0.9383329749107361,0.933577299118042,0.3199999928474426,0.33000001311302185,0.04452410340309143,0.09262920171022415,0.9677683115005493,0.07000000029802322,2.080428123474121
dense,per_image_zscore,production_roundtrip,5,880,1.0,1.0,0.0,0.0,0.44712984561920166,0.43906262516975403,0.08276806771755219,0.08958730846643448,0.2899332344532013,0.276870459318161,0.8047417402267456,0.8014088869094849,0.19788968563079834,0.1799134761095047,0.9146642088890076,0.9341431260108948,0.3700000047683716,0.3425000011920929,0.040213052183389664,0.09949783235788345,0.9705439805984497,0.054999999701976776,2.47426700592041
dense,per_image_zscore,production_roundtrip,6,880,1.0,1.0,0.0,0.0,0.4653376340866089,0.40396490693092346,0.08654255419969559,0.09371317923069,0.3802431523799896,0.38802269101142883,0.7761812806129456,0.7612171769142151,0.15628914535045624,0.18272565305233002,0.9493210315704346,0.9296884536743164,0.32249999046325684,0.3125,0.047260358929634094,0.09015077352523804,0.9785136580467224,0.042500000447034836,1.9075347185134888
dense,per_image_zscore,production_roundtrip,7,880,1.0,1.0,0.0,0.0,0.4608272612094879,0.4022901952266693,0.08315623551607132,0.07868057489395142,0.41901254653930664,0.42544129490852356,0.8116002082824707,0.8192474842071533,0.13094037771224976,0.14106090366840363,0.9602568745613098,0.9533267021179199,0.3499999940395355,0.3700000047683716,0.0433986559510231,0.061326123774051666,0.9892607927322388,0.03500000014901161,1.413088083267212
dense,per_image_zscore,production_roundtrip,8,909,1.0,1.0,0.0,0.0,0.38860151171684265,0.4618692100048065,0.13488750159740448,0.1603522002696991,0.47349220514297485,0.4619775116443634,0.7602851390838623,0.7654460072517395,0.18740302324295044,0.21455062925815582,0.9230573177337646,0.8965907692909241,0.35499998927116394,0.36000001430511475,0.07499577850103378,0.11306824535131454,0.9669668674468994,0.07999999821186066,1.5076614618301392
dense,per_image_zscore,production_roundtrip,9,909,1.0,1.0,0.0,0.0,0.38077062368392944,0.44712984561920166,0.12261290103197098,0.13837487995624542,0.4494386613368988,0.4499272406101227,0.7840811610221863,0.7897038459777832,0.16437192261219025,0.1793217808008194,0.9324646592140198,0.9186909794807434,0.4000000059604645,0.375,0.06490359455347061,0.09625311940908432,0.9794239401817322,0.07249999791383743,1.4830167293548584
dense,per_image_zscore,production_roundtrip,10,909,1.0,1.0,0.0,0.0,0.3998434841632843,0.4653376340866089,0.12508301436901093,0.16615593433380127,0.43010249733924866,0.3973393142223358,0.7723492383956909,0.779994547367096,0.17666886746883392,0.22217336297035217,0.9204165935516357,0.87581866979599,0.3799999952316284,0.35499998927116394,0.0799252912402153,0.11886098235845566,0.965684175491333,0.09749999642372131,1.487151026725769
dense,per_image_zscore,production_roundtrip,11,909,1.0,1.0,0.0,0.0,0.37551817297935486,0.4608272612094879,0.11622502654790878,0.1853521317243576,0.5294171571731567,0.4586230516433716,0.8336294293403625,0.8350854516029358,0.14180655777454376,0.1547316461801529,0.9454004764556885,0.9369566440582275,0.4124999940395355,0.42250001430511475,0.0873790830373764,0.0833166092634201,0.9821834564208984,0.03999999910593033,0.9535074830055237
dense,per_image_zscore,production_roundtrip,12,285,1.0,1.0,0.0,0.0,0.4608882963657379,0.38860151171684265,0.10558488219976425,0.09491012245416641,0.2586372494697571,0.25485074520111084,0.8229436278343201,0.8188332319259644,0.19840797781944275,0.1936696618795395,0.9164155125617981,0.9155541658401489,0.42500001192092896,0.39500001072883606,0.03883509337902069,0.09363410621881485,0.9735882878303528,0.03999999910593033,2.411069393157959
dense,per_image_zscore,production_roundtrip,13,285,1.0,1.0,0.0,0.0,0.42260897159576416,0.38077062368392944,0.07624587416648865,0.06890638917684555,0.326275497674942,0.3383214771747589,0.8070026636123657,0.8103656768798828,0.12169133126735687,0.1304844319820404,0.9606083631515503,0.9536089897155762,0.42250001430511475,0.42750000953674316,0.03281915560364723,0.05544262379407883,0.9904007315635681,0.02250000089406967,1.6893372535705566
dense,per_image_zscore,production_roundtrip,14,285,1.0,1.0,0.0,0.0,0.4283459782600403,0.3998434841632843,0.08119753748178482,0.07959341257810593,0.41981327533721924,0.41564467549324036,0.8446396589279175,0.834385097026825,0.11502037942409515,0.10446387529373169,0.9592621326446533,0.9649965167045593,0.4650000035762787,0.45500001311302185,0.038665615022182465,0.06198706105351448,0.9876074194908142,0.029999999329447746,1.6031572818756104
dense,per_image_zscore,production_roundtrip,15,285,1.0,1.0,0.0,0.0,0.42525187134742737,0.37551817297935486,0.08008287847042084,0.0707581490278244,0.3648361265659332,0.3614543378353119,0.7999107241630554,0.8044970035552979,0.15046590566635132,0.14675761759281158,0.9419542551040649,0.9450156092643738,0.3725000023841858,0.36000001430511475,0.03721360117197037,0.07512825727462769,0.984575092792511,0.05249999836087227,2.01883864402771
dense,per_image_zscore,production_roundtrip,16,748,1.0,1.0,0.0,0.0,0.45692598819732666,0.4608882963657379,0.1534121036529541,0.16986912488937378,0.4876106083393097,0.4980561435222626,0.7334344387054443,0.7315357327461243,0.15816731750965118,0.21369166672229767,0.9422718286514282,0.8972773551940918,0.3075000047683716,0.30000001192092896,0.08409033715724945,0.12888655066490173,0.9512080550193787,0.07500000298023224,1.5327153205871582
dense,per_image_zscore,production_roundtrip,17,748,1.0,1.0,0.0,0.0,0.48806700110435486,0.42260897159576416,0.10305960476398468,0.13946694135665894,0.5973942279815674,0.5532482266426086,0.8111676573753357,0.8241367936134338,0.11433064192533493,0.13446897268295288,0.9659714698791504,0.9580358862876892,0.3425000011920929,0.3799999952316284,0.07167726755142212,0.0637640729546547,0.988825798034668,0.027499999850988388,0.8895996809005737
dense,per_image_zscore,production_roundtrip,18,748,1.0,1.0,0.0,0.0,0.48483213782310486,0.4283459782600403,0.14671088755130768,0.12659914791584015,0.45263543725013733,0.4665169417858124,0.7857218980789185,0.7824506759643555,0.2075265645980835,0.17640239000320435,0.889842689037323,0.9224263429641724,0.36250001192092896,0.3075000047683716,0.07025537639856339,0.11363769322633743,0.9596930742263794,0.05249999836087227,1.6174945831298828
dense,per_image_zscore,production_roundtrip,19,748,1.0,1.0,0.0,0.0,0.46262842416763306,0.42525187134742737,0.09699501097202301,0.1099848821759224,0.45136842131614685,0.4269733428955078,0.8558241724967957,0.8594869375228882,0.13143569231033325,0.15438395738601685,0.9609377384185791,0.9439824223518372,0.4950000047683716,0.49000000953674316,0.057813242077827454,0.08331166952848434,0.981428861618042,0.057500001043081284,1.441048264503479
dense,per_image_zscore,production_roundtrip,20,1059,1.0,1.0,0.0,0.0,0.4310533106327057,0.45692598819732666,0.0707339495420456,0.09582599252462387,0.358163982629776,0.3088480532169342,0.7109880447387695,0.7122076749801636,0.12907403707504272,0.16121992468833923,0.9553419351577759,0.9286293983459473,0.2150000035762787,0.20999999344348907,0.05641995370388031,0.11578991264104843,0.9655665755271912,0.07000000029802322,2.0522866249084473
dense,per_image_zscore,production_roundtrip,21,1059,1.0,1.0,0.0,0.0,0.43757784366607666,0.48806700110435486,0.07550275325775146,0.10170096904039383,0.3266523480415344,0.29544490575790405,0.7153235673904419,0.7365796566009521,0.14215829968452454,0.18508726358413696,0.9395250082015991,0.8967220187187195,0.20250000059604645,0.22750000655651093,0.050408169627189636,0.12908361852169037,0.9453766345977783,0.08250000327825546,2.560767889022827
dense,per_image_zscore,production_roundtrip,22,1059,1.0,1.0,0.0,0.0,0.42623528838157654,0.48483213782310486,0.06390664726495743,0.09381255507469177,0.3465007543563843,0.33559805154800415,0.7460314035415649,0.7405896782875061,0.12570077180862427,0.14334629476070404,0.961798369884491,0.9521061182022095,0.20000000298023224,0.22499999403953552,0.046651266515254974,0.06963053345680237,0.98895263671875,0.03750000149011612,1.4925754070281982
dense,per_image_zscore,production_roundtrip,23,1059,1.0,1.0,0.0,0.0,0.42340460419654846,0.46262842416763306,0.07337559759616852,0.12564435601234436,0.36824649572372437,0.3365109860897064,0.7264255285263062,0.7528322339057922,0.15845726430416107,0.2300492823123932,0.9474503397941589,0.8820604085922241,0.25,0.33250001072883606,0.07144095748662949,0.13339528441429138,0.9584885239601135,0.057500001043081284,1.8672101497650146
dense,per_image_zscore,production_roundtrip,24,125,1.0,1.0,0.0,0.0,0.37600210309028625,0.4310533106327057,0.04058656096458435,0.05871777981519699,0.29968616366386414,0.2892216444015503,0.8182212114334106,0.8235052227973938,0.10312465578317642,0.10951705276966095,0.9794107675552368,0.9742358922958374,0.41749998927116394,0.4074999988079071,0.024679437279701233,0.05204454064369202,0.9919934272766113,0.019999999552965164,2.1088221073150635
dense,per_image_zscore,production_roundtrip,25,125,1.0,1.0,0.0,0.0,0.44617196917533875,0.43757784366607666,0.05452790483832359,0.05350637808442116,0.3368435204029083,0.34052106738090515,0.8300681114196777,0.8322160243988037,0.08425209671258926,0.08732421696186066,0.9843792915344238,0.9827094674110413,0.41499999165534973,0.42500001192092896,0.024935396388173103,0.03259960561990738,0.9976233839988708,0.02250000089406967,1.307362675666809
dense,per_image_zscore,production_roundtrip,26,125,1.0,1.0,0.0,0.0,0.4597417116165161,0.42623528838157654,0.06819549947977066,0.05970541387796402,0.28093618154525757,0.2891755998134613,0.861373782157898,0.8514727354049683,0.1368228644132614,0.12432993203401566,0.9502524137496948,0.9579868912696838,0.47749999165534973,0.4375,0.0393393374979496,0.08104991912841797,0.9818388223648071,0.02250000089406967,2.060276746749878
dense,per_image_zscore,production_roundtrip,27,125,1.0,1.0,0.0,0.0,0.49131152033805847,0.42340460419654846,0.059995900839567184,0.06394609808921814,0.30291804671287537,0.28842875361442566,0.7565474510192871,0.7669348120689392,0.1456722915172577,0.18372192978858948,0.9502646923065186,0.9222607612609863,0.33000001311302185,0.3174999952316284,0.03211686760187149,0.07230603694915771,0.9848724007606506,0.029999999329447746,2.2513415813446045
dense,per_image_zscore,production_roundtrip,28,650,1.0,1.0,0.0,0.0,0.37853631377220154,0.37600210309028625,0.09231345355510712,0.10269699990749359,0.3999744951725006,0.37518179416656494,0.7713459134101868,0.7871249914169312,0.1454785168170929,0.14550340175628662,0.9528899788856506,0.9551977515220642,0.35749998688697815,0.3675000071525574,0.04433729127049446,0.06921935826539993,0.9856588244438171,0.027499999850988388,1.5611995458602905
dense,per_image_zscore,production_roundtrip,29,650,1.0,1.0,0.0,0.0,0.4491184651851654,0.44617196917533875,0.08224321156740189,0.10167322307825089,0.2786247134208679,0.25066137313842773,0.8514416813850403,0.849113941192627,0.15420687198638916,0.16946880519390106,0.9468346834182739,0.9442948698997498,0.4300000071525574,0.48249998688697815,0.04747718945145607,0.08695927262306213,0.9774061441421509,0.03500000014901161,1.8316011428833008
dense,per_image_zscore,production_roundtrip,30,650,1.0,1.0,0.0,0.0,0.42834410071372986,0.4597417116165161,0.06993617117404938,0.08322165906429291,0.3013439178466797,0.2853426933288574,0.8066180348396301,0.8214543461799622,0.15410469472408295,0.1742008626461029,0.9495972394943237,0.9372275471687317,0.38749998807907104,0.38999998569488525,0.04108019918203354,0.09008502960205078,0.9810758233070374,0.02250000089406967,2.192906379699707
dense,per_image_zscore,production_roundtrip,31,650,1.0,1.0,0.0,0.0,0.4376295506954193,0.49131152033805847,0.0867185965180397,0.14561067521572113,0.494098961353302,0.4506479799747467,0.7659711837768555,0.7621595859527588,0.13578945398330688,0.19790609180927277,0.9598488807678223,0.9093870520591736,0.33500000834465027,0.32499998807907104,0.08386905491352081,0.1209070011973381,0.9580923318862915,0.09000000357627869,1.4416162967681885
dense,per_image_zscore,production_roundtrip,32,869,1.0,1.0,0.0,0.0,0.4731121361255646,0.37853631377220154,0.08898920565843582,0.09107623994350433,0.565268874168396,0.5532011985778809,0.8565584421157837,0.8609914183616638,0.08345052599906921,0.08602873980998993,0.9857081770896912,0.9843901991844177,0.4749999940395355,0.45500001311302185,0.04135237634181976,0.05236608535051346,0.9898386597633362,0.03500000014901161,1.2663379907608032
dense,per_image_zscore,production_roundtrip,33,869,1.0,1.0,0.0,0.0,0.48893022537231445,0.4491184651851654,0.0651230737566948,0.07227838784456253,0.29930776357650757,0.2918367087841034,0.7957884073257446,0.7988252639770508,0.13051408529281616,0.1423974335193634,0.9631600379943848,0.9580346345901489,0.36000001430511475,0.3425000011920929,0.03244037926197052,0.08079856634140015,0.9819803237915039,0.042500000447034836,2.4906787872314453
dense,per_image_zscore,production_roundtrip,34,869,1.0,1.0,0.0,0.0,0.4764391779899597,0.42834410071372986,0.07835502177476883,0.09112682938575745,0.39044189453125,0.3877204954624176,0.7430998682975769,0.7539187669754028,0.15317153930664062,0.16275984048843384,0.9425638318061829,0.9346684813499451,0.3425000011920929,0.32499998807907104,0.04082926735281944,0.07018064707517624,0.9874943494796753,0.03999999910593033,1.7188808917999268
dense,per_image_zscore,production_roundtrip,35,869,1.0,1.0,0.0,0.0,0.4904009699821472,0.4376295506954193,0.09495017677545547,0.09772069752216339,0.4631013870239258,0.4469092786312103,0.8302767276763916,0.8181442022323608,0.14643558859825134,0.15021933615207672,0.9422497749328613,0.9455002546310425,0.4025000035762787,0.375,0.05209752172231674,0.05350465700030327,0.9925909042358398,0.02250000089406967,1.0270096063613892
dense,per_image_zscore,production_roundtrip,36,141,1.0,1.0,0.0,0.0,0.4565585255622864,0.4731121361255646,0.05888998880982399,0.08303829282522202,0.28252387046813965,0.265532910823822,0.8417637944221497,0.8259356617927551,0.12131108343601227,0.1342659741640091,0.9688776135444641,0.9634832739830017,0.42750000953674316,0.41749998927116394,0.038935091346502304,0.08149661868810654,0.9836747050285339,0.04749999940395355,2.0931406021118164
dense,per_image_zscore,production_roundtrip,37,141,1.0,1.0,0.0,0.0,0.44485971331596375,0.48893022537231445,0.07163282483816147,0.07912813872098923,0.304941326379776,0.288232684135437,0.831898033618927,0.8380022644996643,0.17770250141620636,0.1841680407524109,0.9025424718856812,0.9059628248214722,0.3400000035762787,0.3675000071525574,0.040821027010679245,0.07735718786716461,0.9802029132843018,0.032499998807907104,1.8950328826904297
dense,per_image_zscore,production_roundtrip,38,141,1.0,1.0,0.0,0.0,0.45051854848861694,0.4764391779899597,0.1056978777050972,0.12549813091754913,0.36945587396621704,0.34788835048675537,0.8228658437728882,0.8289468288421631,0.20091240108013153,0.23449714481830597,0.9083012342453003,0.8740427494049072,0.42750000953674316,0.42250001430511475,0.05700910463929176,0.08616005629301071,0.9811248183250427,0.05999999865889549,1.511338472366333
dense,per_image_zscore,production_roundtrip,39,141,1.0,1.0,0.0,0.0,0.4626804292201996,0.4904009699821472,0.09948895871639252,0.13572290539741516,0.4775373041629791,0.4234173595905304,0.837337851524353,0.8426097631454468,0.1644582897424698,0.19990092515945435,0.9333036541938782,0.9115946888923645,0.3725000023841858,0.4124999940395355,0.06794821470975876,0.07850968837738037,0.9823532700538635,0.029999999329447746,1.1554341316223145
dense,per_image_zscore,production_roundtrip,40,778,1.0,1.0,0.0,0.0,0.4624851644039154,0.4565585255622864,0.08813074976205826,0.11050289869308472,0.32727155089378357,0.30407899618148804,0.7383831143379211,0.7460571527481079,0.18005472421646118,0.21250490844249725,0.9224876165390015,0.8961330056190491,0.29249998927116394,0.3075000047683716,0.04611118137836456,0.11223188042640686,0.9738813042640686,0.11500000208616257,2.4339406490325928
dense,per_image_zscore,production_roundtrip,41,778,1.0,1.0,0.0,0.0,0.4729657769203186,0.44485971331596375,0.05664104223251343,0.06254269927740097,0.20611026883125305,0.19885270297527313,0.8260321617126465,0.8289963603019714,0.1696024388074875,0.20151668787002563,0.9380683302879333,0.9113926887512207,0.38499999046325684,0.4074999988079071,0.03011815994977951,0.08141165971755981,0.9822160601615906,0.032499998807907104,2.703075408935547
dense,per_image_zscore,production_roundtrip,42,778,1.0,1.0,0.0,0.0,0.4254617393016815,0.45051854848861694,0.07411790639162064,0.08317326754331589,0.3074433505535126,0.29044583439826965,0.8204739689826965,0.8173041939735413,0.13600191473960876,0.14503563940525055,0.9594377875328064,0.9544116258621216,0.4025000035762787,0.38499999046325684,0.037568964064121246,0.06267091631889343,0.9891523718833923,0.03500000014901161,1.668156623840332
dense,per_image_zscore,production_roundtrip,43,778,1.0,1.0,0.0,0.0,0.4323500096797943,0.4626804292201996,0.06431347876787186,0.07216136157512665,0.18825508654117584,0.18076786398887634,0.7988145351409912,0.8142963647842407,0.19241073727607727,0.19982637465000153,0.9180047512054443,0.9072742462158203,0.35749998688697815,0.38999998569488525,0.029460666701197624,0.10081589967012405,0.9776337742805481,0.04749999940395355,3.422050952911377
dense,per_image_zscore,production_roundtrip,44,231,1.0,1.0,0.0,0.0,0.39439547061920166,0.4624851644039154,0.08926506340503693,0.11699546128511429,0.5075878500938416,0.49893662333488464,0.8368517756462097,0.8419381380081177,0.14242778718471527,0.1524813026189804,0.9532436728477478,0.9394309520721436,0.4625000059604645,0.42500001192092896,0.06045813858509064,0.07340213656425476,0.9875005483627319,0.03750000149011612,1.214098572731018
dense,per_image_zscore,production_roundtrip,45,231,1.0,1.0,0.0,0.0,0.4023163318634033,0.4729657769203186,0.10247878730297089,0.12332303822040558,0.5017338395118713,0.5012254118919373,0.8414923548698425,0.8386266827583313,0.13887721300125122,0.15548497438430786,0.9506636261940002,0.9400270581245422,0.4424999952316284,0.4124999940395355,0.06386908143758774,0.08142586797475815,0.9839602708816528,0.03750000149011612,1.2748870849609375
dense,per_image_zscore,production_roundtrip,46,231,1.0,1.0,0.0,0.0,0.40794217586517334,0.4254617393016815,0.1082770973443985,0.10751904547214508,0.4952548146247864,0.5081264972686768,0.7595425844192505,0.7700852751731873,0.19014346599578857,0.20046207308769226,0.9147497415542603,0.9162958860397339,0.3375000059604645,0.3449999988079071,0.052134934812784195,0.08076786994934082,0.9849510192871094,0.04749999940395355,1.5492082834243774
dense,per_image_zscore,production_roundtrip,47,231,1.0,1.0,0.0,0.0,0.4409329295158386,0.4323500096797943,0.08917815238237381,0.1279529631137848,0.3546431362628937,0.29645678400993347,0.8299156427383423,0.8417332172393799,0.12408263981342316,0.12118131667375565,0.9647017121315002,0.9660876989364624,0.4300000071525574,0.42750000953674316,0.07567927241325378,0.11136551946401596,0.9731823205947876,0.03500000014901161,1.4715458154678345
dense,per_image_zscore,production_roundtrip,48,129,1.0,1.0,0.0,0.0,0.4078369140625,0.39439547061920166,0.08219356834888458,0.09387744218111038,0.47671419382095337,0.4673246741294861,0.804719865322113,0.7988179922103882,0.16005906462669373,0.1689111590385437,0.9322968125343323,0.9257783889770508,0.41749998927116394,0.4099999964237213,0.051379457116127014,0.060701970010995865,0.9905655980110168,0.05000000074505806,1.1814444065093994
dense,per_image_zscore,production_roundtrip,49,129,1.0,1.0,0.0,0.0,0.4415700435638428,0.4023163318634033,0.08224831521511078,0.08948353677988052,0.3027520477771759,0.2965419888496399,0.7990241050720215,0.8021571636199951,0.15874406695365906,0.18157412111759186,0.937059760093689,0.9198834300041199,0.35749998688697815,0.3474999964237213,0.043352823704481125,0.08954967558383942,0.9827775359153748,0.05000000074505806,2.0656018257141113
dense,per_image_zscore,production_roundtrip,50,129,1.0,1.0,0.0,0.0,0.43390703201293945,0.40794217586517334,0.09357882291078568,0.09539154917001724,0.3728462755680084,0.35146602988243103,0.7782398462295532,0.8039479851722717,0.14526517689228058,0.17655691504478455,0.953334391117096,0.9245230555534363,0.32499998807907104,0.3474999964237213,0.049753155559301376,0.10069499909877777,0.9710663557052612,0.054999999701976776,2.0238916873931885
dense,per_image_zscore,production_roundtrip,51,129,1.0,1.0,0.0,0.0,0.4281647205352783,0.4409329295158386,0.044846393167972565,0.049479562789201736,0.153395876288414,0.15026922523975372,0.8090115189552307,0.8062591552734375,0.1559426337480545,0.17973054945468903,0.9454129338264465,0.9242559671401978,0.4050000011920929,0.39750000834465027,0.023808401077985764,0.10670027881860733,0.9726047515869141,0.05249999836087227,4.48162317276001
dense,per_image_zscore,production_roundtrip,52,503,1.0,1.0,0.0,0.0,0.45575201511383057,0.4078369140625,0.0850507840514183,0.08931659162044525,0.4376092851161957,0.4193430542945862,0.798172116279602,0.7892835736274719,0.14750759303569794,0.14723414182662964,0.9507193565368652,0.9484761953353882,0.3675000071525574,0.3675000071525574,0.043238986283540726,0.06158094480633736,0.9891750812530518,0.02500000037252903,1.4241995811462402
dense,per_image_zscore,production_roundtrip,53,503,1.0,1.0,0.0,0.0,0.47585156559944153,0.4415700435638428,0.06593289971351624,0.06737110763788223,0.34460848569869995,0.3290667235851288,0.8038719892501831,0.8002763390541077,0.14809882640838623,0.1417022943496704,0.9421765208244324,0.9519312977790833,0.4074999988079071,0.41499999165534973,0.036865998059511185,0.07224959135055542,0.9865802526473999,0.03999999910593033,1.9597893953323364
dense,per_image_zscore,production_roundtrip,54,503,1.0,1.0,0.0,0.0,0.464813232421875,0.43390703201293945,0.06189535930752754,0.06491351872682571,0.209366574883461,0.2049618512392044,0.772306501865387,0.7890782952308655,0.19308452308177948,0.21934452652931213,0.8982066512107849,0.8844496011734009,0.375,0.375,0.03057815507054329,0.1131591722369194,0.9713405966758728,0.09749999642372131,3.7006540298461914
dense,per_image_zscore,production_roundtrip,55,503,1.0,1.0,0.0,0.0,0.4593667685985565,0.4281647205352783,0.06407248973846436,0.06746065616607666,0.2924514710903168,0.27626949548721313,0.7329937815666199,0.7428305149078369,0.17974571883678436,0.19383575022220612,0.9138861298561096,0.9071268439292908,0.32749998569488525,0.32499998807907104,0.030458278954029083,0.07364902645349503,0.9857730865478516,0.05999999865889549,2.41802978515625
dense,per_image_zscore,production_roundtrip,56,1001,1.0,1.0,0.0,0.0,0.4234955310821533,0.45575201511383057,0.09522151201963425,0.09738156944513321,0.41171544790267944,0.42372196912765503,0.7688376903533936,0.7752493023872375,0.16216394305229187,0.186558336019516,0.9427269697189331,0.9250665903091431,0.23250000178813934,0.23499999940395355,0.05029356852173805,0.09247694164514542,0.9787439107894897,0.04749999940395355,1.8387428522109985
dense,per_image_zscore,production_roundtrip,57,1001,1.0,1.0,0.0,0.0,0.45529425144195557,0.47585156559944153,0.09874337166547775,0.12403149157762527,0.33869224786758423,0.3086426854133606,0.744676947593689,0.7462496757507324,0.20586080849170685,0.2280966192483902,0.909433126449585,0.8819429874420166,0.3174999952316284,0.3199999928474426,0.0628611147403717,0.14710527658462524,0.94671231508255,0.07500000298023224,2.340163230895996
dense,per_image_zscore,production_roundtrip,58,1001,1.0,1.0,0.0,0.0,0.40797269344329834,0.464813232421875,0.06852404773235321,0.10026833415031433,0.5430536270141602,0.5236464738845825,0.800267219543457,0.8009500503540039,0.09533081948757172,0.1257065236568451,0.9754975438117981,0.9624075293540955,0.3449999988079071,0.3174999952316284,0.049276337027549744,0.074747733771801,0.9851608872413635,0.04500000178813934,1.5169092416763306
dense,per_image_zscore,production_roundtrip,59,1001,1.0,1.0,0.0,0.0,0.3976951241493225,0.4593667685985565,0.07771579176187515,0.10287438333034515,0.4455535411834717,0.4169490933418274,0.7940390706062317,0.7808489203453064,0.1374989151954651,0.17088504135608673,0.9589833617210388,0.9301427602767944,0.3199999928474426,0.3050000071525574,0.06228106468915939,0.09446512907743454,0.9721946716308594,0.042500000447034836,1.516755223274231
dense,per_image_zscore,production_roundtrip,60,551,1.0,1.0,0.0,0.0,0.4988820552825928,0.4234955310821533,0.11815644055604935,0.10451491177082062,0.49210405349731445,0.4773990213871002,0.7848043441772461,0.7858361601829529,0.15548497438430786,0.16964130103588104,0.9488967061042786,0.9348449110984802,0.32749998569488525,0.3375000059604645,0.06299737840890884,0.10158208012580872,0.9752175807952881,0.05999999865889549,1.6124811172485352
dense,per_image_zscore,production_roundtrip,61,551,1.0,1.0,0.0,0.0,0.4910433888435364,0.45529425144195557,0.10569825768470764,0.10333520174026489,0.4944792091846466,0.4775051176548004,0.7699487805366516,0.7608864307403564,0.14894504845142365,0.14532236754894257,0.940568745136261,0.9442108869552612,0.3149999976158142,0.3149999976158142,0.04849456250667572,0.06890398263931274,0.984886109828949,0.04500000178813934,1.420859932899475
dense,per_image_zscore,production_roundtrip,62,551,1.0,1.0,0.0,0.0,0.47558221220970154,0.40797269344329834,0.07016172260046005,0.06924687325954437,0.3538780212402344,0.34495455026626587,0.806515097618103,0.8041278719902039,0.15181247889995575,0.14430078864097595,0.946002185344696,0.9524150490760803,0.38999998569488525,0.3725000023841858,0.03556254878640175,0.057881519198417664,0.9918808937072754,0.029999999329447746,1.6275975704193115
dense,per_image_zscore,production_roundtrip,63,551,1.0,1.0,0.0,0.0,0.49490606784820557,0.3976951241493225,0.09722363203763962,0.1001376062631607,0.5207319259643555,0.4801006317138672,0.7934682369232178,0.8134809732437134,0.11352083086967468,0.1299147605895996,0.9694033265113831,0.9541195034980774,0.3149999976158142,0.33250001072883606,0.06875387579202652,0.07512054592370987,0.9760860800743103,0.03500000014901161,1.09260094165802
dense,per_image_zscore,production_roundtrip,64,459,1.0,1.0,0.0,0.0,0.41697537899017334,0.4988820552825928,0.06817749887704849,0.09311112761497498,0.3058522939682007,0.3056296110153198,0.8036813735961914,0.815564751625061,0.1719169020652771,0.2047537863254547,0.9285650253295898,0.9057675004005432,0.36250001192092896,0.4000000059604645,0.03714453801512718,0.07795080542564392,0.9833609461784363,0.042500000447034836,2.0985805988311768
dense,per_image_zscore,production_roundtrip,65,459,1.0,1.0,0.0,0.0,0.4037058353424072,0.4910433888435364,0.059609442949295044,0.08578348159790039,0.2849203646183014,0.2729721665382385,0.7976568937301636,0.7894782423973083,0.12476992607116699,0.12996463477611542,0.9656767249107361,0.9607037305831909,0.42250001430511475,0.375,0.040465518832206726,0.07725027203559875,0.9837483167648315,0.04500000178813934,1.9090394973754883
dense,per_image_zscore,production_roundtrip,66,459,1.0,1.0,0.0,0.0,0.4480821192264557,0.47558221220970154,0.06068260967731476,0.07920344173908234,0.22427453100681305,0.1992097645998001,0.7771233916282654,0.7772250175476074,0.15643160045146942,0.1722826361656189,0.9481342434883118,0.9343984723091125,0.3075000047683716,0.32249999046325684,0.04175356402993202,0.11054012924432755,0.9609928131103516,0.07249999791383743,2.647441864013672
dense,per_image_zscore,production_roundtrip,67,459,1.0,1.0,0.0,0.0,0.4167630076408386,0.49490606784820557,0.04573424160480499,0.06367937475442886,0.17085304856300354,0.15899500250816345,0.7873781323432922,0.7961310148239136,0.1745990514755249,0.21168233454227448,0.9344093203544617,0.9027007818222046,0.3174999952316284,0.3449999988079071,0.02825048379600048,0.0979861170053482,0.9787594079971313,0.03750000149011612,3.468475818634033
