step,seg_loss,accuracy,valid_fraction
130,0.6595944762229919,0.8047622442245483,0.8950625658035278
131,0.7483804821968079,0.7764793038368225,0.8864531517028809
132,0.7559570670127869,0.7867182493209839,0.8882031440734863
133,0.8115379214286804,0.7846497297286987,0.8890312910079956
134,0.6867194175720215,0.8032420873641968,0.895453155040741
135,0.800774335861206,0.7770521640777588,0.8900625705718994
136,0.5860908031463623,0.8090131878852844,0.9063125252723694
137,0.635421097278595,0.810508668422699,0.9028281569480896
138,0.7583925127983093,0.7884930372238159,0.897281289100647
139,0.651290774345398,0.7984644770622253,0.90562504529953
140,0.6758000254631042,0.787007212638855,0.8968906402587891
141,0.7645806074142456,0.7798876762390137,0.87632817029953
142,0.6848598122596741,0.7854882478713989,0.8887187838554382
143,0.773815393447876,0.7864253520965576,0.8711094260215759
144,0.8073910474777222,0.7750242352485657,0.8858594298362732
145,0.6283302903175354,0.8031311631202698,0.9012187719345093
146,0.592380940914154,0.8161808252334595,0.9015312790870667
147,0.6362341046333313,0.7976163625717163,0.9072344303131104
148,0.6316404938697815,0.8079047799110413,0.8993750214576721
149,0.7287902235984802,0.763572633266449,0.8783750534057617
150,0.6942899823188782,0.7889365553855896,0.8849531412124634
151,0.5613871812820435,0.8308486342430115,0.9202187657356262
152,0.7079194784164429,0.7816420197486877,0.8981094360351562
153,0.7864848375320435,0.7715171575546265,0.8668594360351562
154,0.630066990852356,0.804554283618927,0.9064218997955322
155,0.6721288561820984,0.795687198638916,0.9035625457763672
156,0.6847524046897888,0.7937701940536499,0.8994063138961792
157,0.6512883305549622,0.7874723076820374,0.8957656621932983
158,0.830819845199585,0.7659224271774292,0.8831875324249268
159,0.666739284992218,0.8012182116508484,0.8850000500679016
160,0.7993784546852112,0.7952789068222046,0.8856562972068787
161,0.6812765002250671,0.7944915890693665,0.8861406445503235
162,0.6743753552436829,0.7851123809814453,0.8918906450271606
163,0.7033324241638184,0.776955783367157,0.8849844336509705
164,0.5779106020927429,0.8145434260368347,0.891296923160553
165,0.6454029679298401,0.8018481135368347,0.8809531927108765
166,0.8218309283256531,0.7622732520103455,0.8742969036102295
167,0.7974900007247925,0.7835293412208557,0.8847187757492065
168,0.5880470871925354,0.8090797066688538,0.8862500190734863
169,0.6850502490997314,0.7836521863937378,0.8567656874656677
170,0.7495320439338684,0.784048855304718,0.8906094431877136
171,0.6421737670898438,0.80556321144104,0.9049375653266907
172,0.649269700050354,0.7997298836708069,0.8909062743186951
173,0.5840165615081787,0.8039171099662781,0.8943125605583191
174,0.5617333054542542,0.8184075951576233,0.89976567029953
175,0.5788636207580566,0.8197441697120667,0.881906270980835
176,0.649277925491333,0.8111249804496765,0.901968777179718
177,0.6417040228843689,0.7987431287765503,0.9025312662124634
178,0.6672421097755432,0.7982891201972961,0.8950000405311584
179,0.6548945307731628,0.7990139722824097,0.8810468912124634
180,0.60064297914505,0.807316243648529,0.8965469002723694
181,0.8579513430595398,0.7716962695121765,0.875546932220459
182,0.5674223303794861,0.8113899827003479,0.8903125524520874
183,0.6875704526901245,0.8000069856643677,0.8965156674385071
184,0.5208372473716736,0.8269518613815308,0.8875781893730164
185,0.6719461679458618,0.7971257567405701,0.8937187790870667
186,0.6503891348838806,0.7962498664855957,0.8974688053131104
187,0.7881234884262085,0.7759865522384644,0.8849219083786011
188,0.6542147994041443,0.7958671450614929,0.8899688124656677
189,0.5674628615379333,0.8141379952430725,0.8901094198226929
190,0.7214488983154297,0.7758973836898804,0.8845000267028809
191,0.7579889893531799,0.7793746590614319,0.8860469460487366
192,0.5988898277282715,0.8098995685577393,0.8870313167572021
193,0.6800824999809265,0.8088799118995667,0.8921093940734863
194,0.7057127952575684,0.7938880920410156,0.8748281598091125
195,0.6547694802284241,0.7946335077285767,0.8926875591278076
196,0.6757724285125732,0.7998199462890625,0.8850625157356262
197,0.7288370132446289,0.7757948637008667,0.9017969369888306
198,0.6415964365005493,0.7893248796463013,0.8843594193458557
199,0.6821490526199341,0.802695631980896,0.9054062962532043
200,0.6519901156425476,0.7815355062484741,0.8773593902587891
201,0.5799943208694458,0.8073501586914062,0.885187566280365
202,0.5049911141395569,0.8293630480766296,0.8966406583786011
203,0.5989274978637695,0.8019340634346008,0.8886719346046448
204,0.6792176961898804,0.7971724271774292,0.893000066280365
205,0.6255229115486145,0.7918209433555603,0.877625048160553
206,0.6581456661224365,0.7984486222267151,0.8782656788825989
207,0.6121050715446472,0.7973418831825256,0.8664531707763672
208,0.6344324350357056,0.8085681796073914,0.9132656455039978
209,0.7889132499694824,0.7708575129508972,0.8888437747955322
210,0.5667346119880676,0.8109064102172852,0.8836562633514404
211,0.5316131114959717,0.8300654888153076,0.8925312757492065
212,0.6660558581352234,0.7897254228591919,0.8917656540870667
213,0.5409874320030212,0.8235830664634705,0.8912656903266907
214,0.5551989674568176,0.8175929188728333,0.8948906660079956
215,0.691127359867096,0.7841914892196655,0.882437527179718
216,0.5580418109893799,0.8170303702354431,0.8906875252723694
217,0.5664016008377075,0.8129633665084839,0.8830156922340393
218,0.5117302536964417,0.8347455859184265,0.8850938081741333
219,0.4850422739982605,0.8363267779350281,0.9012812972068787
220,0.6242949366569519,0.8028737902641296,0.8971093893051147
221,0.48927703499794006,0.8292959332466125,0.8965625166893005
222,0.6760317087173462,0.781753420829773,0.8904063105583191
223,0.5705679059028625,0.8085402846336365,0.8851406574249268
224,0.5999085903167725,0.8075190782546997,0.8810938000679016
225,0.6337326765060425,0.7910760641098022,0.8719531893730164
226,0.4825284481048584,0.8244501948356628,0.887390673160553
227,0.5232684016227722,0.8266025185585022,0.8894844055175781
228,0.6306345462799072,0.7893635034561157,0.8808125257492065
229,0.6505700349807739,0.7872909903526306,0.8699531555175781
230,0.5781216025352478,0.8079203963279724,0.8826094269752502
231,0.6994650959968567,0.7692058086395264,0.8672500252723694
232,0.7208279371261597,0.785106360912323,0.8793594241142273
233,0.7625637650489807,0.7703976035118103,0.8703906536102295
234,0.6067008972167969,0.8010433316230774,0.8865781426429749
235,0.6371521353721619,0.7879346609115601,0.8902031779289246
236,0.44925442337989807,0.8532547354698181,0.9277344346046448
237,0.4109285771846771,0.874576210975647,0.9401875734329224
238,0.40448954701423645,0.8620064854621887,0.9399219155311584
239,0.4202113151550293,0.8622586131095886,0.9346094131469727
240,0.43755388259887695,0.8536752462387085,0.9359531402587891
241,0.49904268980026245,0.8402777910232544,0.9225000143051147
242,0.46643924713134766,0.8442783355712891,0.9093750715255737
243,0.46411436796188354,0.8391060829162598,0.9103437662124634
244,0.3993031084537506,0.8651390671730042,0.9410156607627869
245,0.4216923117637634,0.8528295755386353,0.9346094131469727
246,0.4742651879787445,0.849226713180542,0.9324844479560852
247,0.41471749544143677,0.8630210161209106,0.9337656497955322
248,0.4203934967517853,0.8631811141967773,0.9267500638961792
249,0.5763989090919495,0.813326358795166,0.9253281950950623
250,0.41854697465896606,0.8678269982337952,0.9282343983650208
251,0.4369388222694397,0.8572766184806824,0.934390664100647
252,0.48603954911231995,0.8414793610572815,0.9184531569480896
253,0.49776092171669006,0.8380690217018127,0.9260312914848328
254,0.4538212716579437,0.8617640733718872,0.9259531497955322
255,0.40179207921028137,0.8626501560211182,0.9261250495910645
256,0.3699367642402649,0.8766894936561584,0.9456562995910645
257,0.40806761384010315,0.8674718737602234,0.935296893119812
258,0.4689544141292572,0.8517639636993408,0.9283125400543213
259,0.4331963360309601,0.8568273186683655,0.9338594079017639
260,0.4512179493904114,0.839179277420044,0.9198906421661377
261,0.48470339179039,0.8313027024269104,0.9169531464576721
262,0.3683784604072571,0.867798388004303,0.9324063062667847
263,0.5394430160522461,0.8593800067901611,0.9299219250679016
264,0.39001429080963135,0.8659244179725647,0.9290469288825989
265,0.41180548071861267,0.8634589314460754,0.9326406717300415
266,0.4410783648490906,0.8618443012237549,0.9258125424385071
267,0.46211472153663635,0.835900068283081,0.9100781679153442
268,0.5309797525405884,0.8285627365112305,0.9269062876701355
269,0.4836620092391968,0.8453188538551331,0.9284219145774841
270,0.5433109402656555,0.826034665107727,0.9223281741142273
271,0.47617653012275696,0.8507214188575745,0.9291563034057617
272,0.29918161034584045,0.893417239189148,0.9534844160079956
273,0.44113337993621826,0.8523460626602173,0.9274219274520874
274,0.3591506779193878,0.8681226372718811,0.928656280040741
275,0.5043169260025024,0.8360954523086548,0.9164062738418579
276,0.31111466884613037,0.8891599774360657,0.9478750228881836
277,0.3741457462310791,0.8714845776557922,0.9283906817436218
278,0.4061385989189148,0.8632683157920837,0.9397969245910645
279,0.4673551917076111,0.8591045141220093,0.9342031478881836
280,0.36854884028434753,0.8805885910987854,0.9397656917572021
281,0.43273043632507324,0.846466600894928,0.9339375495910645
282,0.4152660667896271,0.8615854382514954,0.9360468983650208
283,0.44208046793937683,0.8465486168861389,0.9316875338554382
284,0.4244396686553955,0.8530791401863098,0.9260938167572021
285,0.44286537170410156,0.8525564074516296,0.9256719350814819
286,0.3675045669078827,0.8713316321372986,0.9280156493186951
287,0.3071499168872833,0.8923263549804688,0.9409219026565552
288,0.36937209963798523,0.869868814945221,0.9375156760215759
289,0.3831607699394226,0.8729546070098877,0.93101567029953
290,0.45391809940338135,0.8592379093170166,0.9258750677108765
291,0.389203280210495,0.8587193489074707,0.9387344121932983
292,0.3564304709434509,0.8697669506072998,0.9159063100814819
293,0.4066939055919647,0.8568778038024902,0.9348437786102295
294,0.5377216339111328,0.8256984353065491,0.9004687666893005
295,0.6151406764984131,0.8037830591201782,0.9003906846046448
296,0.5570287704467773,0.8307486772537231,0.8997344374656677
297,0.5809824466705322,0.8163560628890991,0.8962656855583191
298,0.6179990172386169,0.8121917247772217,0.8837969303131104
299,0.7665067315101624,0.777285099029541,0.88804692029953
300,0.5975434184074402,0.815046489238739,0.8992969393730164
301,0.5700150728225708,0.8197266459465027,0.8928281664848328
302,0.5527150630950928,0.8133319616317749,0.8932968974113464
303,0.6118440628051758,0.8254808187484741,0.8887813091278076
304,0.753871738910675,0.7748198509216309,0.8804063200950623
305,0.7387003898620605,0.7788641452789307,0.8853437900543213
306,0.6373306512832642,0.8093545436859131,0.8922812938690186
307,0.6478832960128784,0.798912763595581,0.8766406774520874
308,0.6580930352210999,0.7819067239761353,0.8922500610351562
309,0.5494398474693298,0.8177136182785034,0.8919687867164612
310,0.5752518773078918,0.8060951828956604,0.8895313143730164
311,0.5408570766448975,0.8206422924995422,0.9006094336509705
312,0.5409351587295532,0.8198800683021545,0.8857812881469727
313,0.5887053608894348,0.8091914653778076,0.8887344002723694
314,0.5808541178703308,0.7935015559196472,0.8905937671661377
315,0.601639986038208,0.7985528111457825,0.891828179359436
316,0.5267623066902161,0.8230180740356445,0.8969843983650208
317,0.6466145515441895,0.7940626740455627,0.8695000410079956
318,0.5220823287963867,0.8267499804496765,0.9026875495910645
319,0.5012776255607605,0.8236104846000671,0.8959219455718994
320,0.5731827020645142,0.8133848309516907,0.8984062671661377
321,0.6226415634155273,0.8003187775611877,0.8920469284057617
322,0.5607270002365112,0.8187400102615356,0.8779687881469727
323,0.6486697793006897,0.8036268949508667,0.9003906846046448
324,0.5649292469024658,0.8124988675117493,0.8855781555175781
325,0.46657639741897583,0.8401549458503723,0.8955938220024109
326,0.5462952852249146,0.8191564679145813,0.9050469398498535
327,0.6645774245262146,0.7914993762969971,0.8988281488418579
328,0.6142215728759766,0.7757136821746826,0.8915781378746033
329,0.5355151891708374,0.8241016268730164,0.8978906869888306
330,0.5890415906906128,0.8024015426635742,0.9017656445503235
331,0.49908027052879333,0.8229534029960632,0.9031875133514404
332,0.4374694526195526,0.8482423424720764,0.9156250357627869
333,0.5349001884460449,0.8350149989128113,0.9028281569480896
334,0.6212400197982788,0.7989451289176941,0.9005625247955322
335,0.5273296236991882,0.8158135414123535,0.8882812857627869
336,0.547368586063385,0.8175411820411682,0.9002031683921814
337,0.5031805634498596,0.8282164335250854,0.9079375267028809
338,0.521709144115448,0.818766713142395,0.8888750672340393
339,0.4921450614929199,0.8261739015579224,0.9144375324249268
340,0.45381733775138855,0.8432033658027649,0.8986563086509705
341,0.45580583810806274,0.8462563753128052,0.9025781750679016
342,0.5853522419929504,0.7966673374176025,0.893625020980835
343,0.5407135486602783,0.8242735266685486,0.9017031788825989
344,0.5208244919776917,0.8180184960365295,0.8957812786102295
345,0.4483444392681122,0.8410521745681763,0.9035000205039978
346,0.48122677206993103,0.8372724652290344,0.8746406435966492
347,0.5041640400886536,0.8338504433631897,0.8964062929153442
348,0.512200117111206,0.8201102018356323,0.8817031383514404
349,0.5007805824279785,0.8311353325843811,0.9028125405311584
350,0.4830556809902191,0.8270599842071533,0.9041250348091125
351,0.5470607876777649,0.8153911828994751,0.9187500476837158
352,0.4925731420516968,0.826714038848877,0.9013281464576721
353,0.5786161422729492,0.8054531812667847,0.903140664100647
354,0.4720955193042755,0.8345094323158264,0.9122500419616699
355,0.5395587086677551,0.8152238726615906,0.8898438215255737
356,0.4529646933078766,0.8442134261131287,0.9167187809944153
357,0.5084089636802673,0.821260392665863,0.8992656469345093
358,0.5311923027038574,0.8186690211296082,0.8950312733650208
359,0.47835561633110046,0.8236680030822754,0.8885937929153442
360,0.40492475032806396,0.849968433380127,0.915640652179718
361,0.42096537351608276,0.844065248966217,0.9046250581741333
362,0.5121190547943115,0.826004147529602,0.9106718897819519
363,0.5161834955215454,0.8290416598320007,0.896234393119812
364,0.5266082882881165,0.8167544007301331,0.8936094045639038
365,0.5631744265556335,0.8194724917411804,0.8969375491142273
366,0.5707920789718628,0.8016976118087769,0.87437504529953
367,0.44748133420944214,0.841140866279602,0.9055781960487366
368,0.45607760548591614,0.8401522040367126,0.911609411239624
369,0.5414479374885559,0.8322339057922363,0.8977344036102295
370,0.5736956596374512,0.7959619760513306,0.8845625519752502
371,0.4693123996257782,0.8330078125,0.9039531946182251
372,0.5561143159866333,0.8129193782806396,0.891828179359436
373,0.3842797577381134,0.868241012096405,0.8998438119888306
374,0.4462032914161682,0.8419802784919739,0.8947656750679016
375,0.5003503561019897,0.8322322368621826,0.8821719288825989
376,0.6199798583984375,0.7922385931015015,0.8890156745910645
377,0.5744564533233643,0.8154190182685852,0.8945937752723694
378,0.5415485501289368,0.8270981907844543,0.9042344093322754
379,0.574116051197052,0.8102414011955261,0.9062500596046448
380,0.5442134737968445,0.8119909167289734,0.905375063419342
381,0.4334467947483063,0.8503912687301636,0.9085156917572021
382,0.4952073097229004,0.8261555433273315,0.9012187719345093
383,0.4980136454105377,0.8255478739738464,0.8947656750679016
384,0.47803470492362976,0.8311728835105896,0.895609438419342
385,0.4957612454891205,0.829117476940155,0.8895000219345093
386,0.5871247053146362,0.8009575605392456,0.8942031860351562
387,0.5416296124458313,0.8260457515716553,0.8905000686645508
388,0.5578877329826355,0.8123438358306885,0.9005000591278076
389,0.47839677333831787,0.8362302184104919,0.8962656855583191
390,0.6026440262794495,0.8009962439537048,0.8908438086509705
391,0.4995788335800171,0.8230138421058655,0.8860156536102295
392,0.4718739688396454,0.8451970219612122,0.9006406664848328
393,0.5127441883087158,0.8218746185302734,0.8920156955718994
394,0.3956928551197052,0.8687315583229065,0.9004687666893005
395,0.5301737189292908,0.8178243637084961,0.9060625433921814
396,0.5571703314781189,0.8049520254135132,0.891046941280365
397,0.5369184017181396,0.8142139911651611,0.8899688124656677
398,0.4831385016441345,0.8421208262443542,0.8970469236373901
399,0.5096391439437866,0.8186995387077332,0.8944063186645508
400,0.43330878019332886,0.8414813280105591,0.902890682220459
401,0.5447165369987488,0.8071046471595764,0.903015673160553
402,0.5630956292152405,0.8059260249137878,0.8927813172340393
403,0.5297341346740723,0.8165000677108765,0.8986719250679016
404,0.48672977089881897,0.8236880898475647,0.8920625448226929
405,0.5606052279472351,0.8193414211273193,0.9015625715255737
406,0.47177591919898987,0.8335738182067871,0.8878750205039978
407,0.39844924211502075,0.8542238473892212,0.9107500314712524
408,0.5246540307998657,0.8216500878334045,0.8842344284057617
409,0.43541809916496277,0.8424014449119568,0.8885312676429749
410,0.5933443903923035,0.7910309433937073,0.893000066280365
411,0.5487365126609802,0.8194566369056702,0.9092344045639038
412,0.4625697433948517,0.843511164188385,0.8955312967300415
413,0.519627034664154,0.8190385699272156,0.9035937786102295
414,0.5053784847259521,0.8276655077934265,0.8968750238418579
415,0.43744418025016785,0.8442837595939636,0.9010781645774841
416,0.41135498881340027,0.859171986579895,0.9152344465255737
417,0.4812689423561096,0.8320145606994629,0.9004687666893005
418,0.5585017800331116,0.8084012866020203,0.8908594250679016
419,0.4543446898460388,0.835928738117218,0.9080469012260437
420,0.6706200242042542,0.7902836799621582,0.8751406669616699
421,0.46625280380249023,0.8306836485862732,0.9071406722068787
422,0.42563292384147644,0.8463278412818909,0.9050312638282776
423,0.5286009907722473,0.8220502138137817,0.8941250443458557
424,0.5694884657859802,0.8132421374320984,0.881656289100647
425,0.5100226998329163,0.8405619859695435,0.9064062833786011
426,0.4958497881889343,0.8373936414718628,0.9126719236373901
427,0.4827061891555786,0.8436132669448853,0.8965156674385071
428,0.4548954665660858,0.8431596159934998,0.9047812819480896
429,0.5186737179756165,0.8260346055030823,0.8820000290870667
430,0.4791429042816162,0.8408731818199158,0.9004219174385071
431,0.5252419710159302,0.8279396295547485,0.899484395980835
432,0.41806626319885254,0.8500869870185852,0.8981250524520874
433,0.4706264138221741,0.843984067440033,0.8990468978881836
434,0.4052733778953552,0.8536182641983032,0.8986563086509705
435,0.5293474793434143,0.8309488296508789,0.9075469374656677
436,0.3889242708683014,0.8655841946601868,0.9064688086509705
437,0.45951640605926514,0.8506444692611694,0.9140312671661377
438,0.4170583486557007,0.8520190119743347,0.8930625319480896
439,0.507003903388977,0.8213009834289551,0.9007812738418579
440,0.6265444159507751,0.7943747639656067,0.8794062733650208
441,0.5975580811500549,0.8053247332572937,0.8744531869888306
442,0.6373291611671448,0.8006927967071533,0.8976406455039978
443,0.6122539639472961,0.808874785900116,0.8827656507492065
444,0.5315176844596863,0.8228534460067749,0.8729531764984131
445,0.48393353819847107,0.8278734683990479,0.8871563076972961
446,0.6338034868240356,0.7932655215263367,0.8510313034057617
447,0.7126345634460449,0.7784588932991028,0.8818906545639038
448,0.5786596536636353,0.8102455735206604,0.8875781893730164
449,0.5911982655525208,0.801463782787323,0.8753125667572021
450,0.6059566736221313,0.793297290802002,0.8699843883514404
451,0.45421236753463745,0.8438494205474854,0.8840625286102295
452,0.5516037940979004,0.8152371048927307,0.878406286239624
453,0.5750455260276794,0.7991999983787537,0.8789063096046448
454,0.5025251507759094,0.8279418349266052,0.8877812623977661
455,0.6354822516441345,0.7883942127227783,0.8745625615119934
456,0.47334814071655273,0.833465576171875,0.8862656950950623
457,0.48393628001213074,0.8307594060897827,0.8832656741142273
458,0.5077539086341858,0.8166188597679138,0.8824688196182251
459,0.5444595217704773,0.8045334815979004,0.8837031722068787
460,0.6254321932792664,0.7828166484832764,0.8592969179153442
461,0.5961052179336548,0.783208429813385,0.8653906583786011
462,0.4691582918167114,0.8307325839996338,0.8851562738418579
463,0.47819194197654724,0.8290485739707947,0.8879531621932983
464,0.5662307143211365,0.7933275103569031,0.8776718974113464
465,0.5640613436698914,0.8039683103561401,0.8851406574249268
466,0.48196282982826233,0.8251129984855652,0.8746719360351562
467,0.7011029124259949,0.7690458297729492,0.8642812967300415
468,0.5492509007453918,0.8034756183624268,0.8910312652587891
469,0.5192919373512268,0.8133434057235718,0.8904219269752502
470,0.4360424280166626,0.8396357297897339,0.8887969255447388
471,0.5240626335144043,0.81607985496521,0.8751250505447388
472,0.41288161277770996,0.8516231775283813,0.8933125138282776
473,0.45893365144729614,0.8344298601150513,0.873968780040741
474,0.5510578751564026,0.8124058842658997,0.8821406960487366
475,0.4829319715499878,0.8313244581222534,0.8892812728881836
476,0.44686323404312134,0.8286924958229065,0.8849219083786011
477,0.4545171856880188,0.8375399112701416,0.8858906626701355
478,0.436018168926239,0.8427615165710449,0.8847031593322754
479,0.5010775923728943,0.8322193026542664,0.8812656402587891
480,0.49619901180267334,0.8235304355621338,0.8724063038825989
481,0.4761216342449188,0.8252267837524414,0.8853437900543213
482,0.5521447062492371,0.8044267296791077,0.8697187900543213
483,0.547008216381073,0.8084443211555481,0.871890664100647
484,0.5388650894165039,0.8048116564750671,0.8728750348091125
485,0.5524453520774841,0.8069645762443542,0.8646406531333923
486,0.4750785529613495,0.827419102191925,0.8771250247955322
