group,layer,query,image_count,aligned_area_mean,aligned_attention_mass_mean,aligned_micro_enrichment,shuffled_area_mean,shuffled_attention_mass_mean,shuffled_micro_enrichment,random_area_mean,random_attention_mass_mean,random_micro_enrichment,aligned_minus_random_mass_mean,aligned_minus_random_micro_enrichment,aligned_minus_shuffled_mass_mean,aligned_minus_shuffled_micro_enrichment
references,1,52,18871,0.06348250746003686,0.06192875658055585,0.975524739937862,0.06348250752241785,0.06912695323806278,1.088913402068305,0.06348250753742088,0.0634811421740603,0.9999784922900252,-0.001552385593504448,-0.024453752352163183,-0.007198196657506943,-0.11338866213044285
references,1,53,18871,0.06348250746003686,0.06020119714196178,0.9483115829956668,0.06348250752241785,0.0769389872551975,1.2119714588783013,0.06348250753742088,0.06357554037421426,1.0014654877446127,-0.0033743432322524687,-0.05315390474894599,-0.016737790113235725,-0.2636598758826345
references,1,54,18871,0.06348250746003686,0.0720873799287152,1.135547142243794,0.06348250752241785,0.07704529641422658,1.213646080174436,0.06348250753742088,0.06341649149629669,0.9989600908394289,0.008670888432418497,0.136587051404365,-0.004957916485511387,-0.07809893793064204
references,1,55,18871,0.06348250746003686,0.06869101891265794,1.0820464039782913,0.06348250752241785,0.07257607228476358,1.1432452043444326,0.06348250753742088,0.06324541658650866,0.9962652554205982,0.005445602326149273,0.08578114855769314,-0.003885053372105641,-0.061198800366141226
references,1,56,18871,0.06348250746003686,0.07362590788978442,1.1597826052496898,0.06348250752241785,0.08318379203779609,1.3103419396031424,0.06348250753742088,0.06340166642746625,0.9987265608576192,0.010224241462318168,0.16105604439207055,-0.009557884148011671,-0.1505593343534526
references,1,57,18871,0.06348250746003686,0.08425446118687457,1.3272075183847132,0.06348250752241785,0.07632318177452388,1.2022710625847846,0.06348250753742088,0.06338636148965766,0.9984854718017157,0.02086809969721691,0.32872204658299753,0.007931279412350684,0.12493645579992863
references,1,58,18871,0.06348250746003686,0.08723340192656216,1.374132897656521,0.06348250752241785,0.08278736485237727,1.3040972715695296,0.06348250753742088,0.06341445812154811,0.9989280603663512,0.02381894380501405,0.37520483729016985,0.0044460370741848925,0.07003562608699143
references,1,59,18871,0.06348250746003686,0.0871043478662222,1.3720999902383444,0.06348250752241785,0.08133053018711853,1.2811486716777518,0.06348250753742088,0.06322564194748304,0.995953757973621,0.023878705918739165,0.37614623226472343,0.005773817679103677,0.09095131856059258
references,1,60,18871,0.06348250746003686,0.05463292775577876,0.8605981386316689,0.06348250752241785,0.07262215788164413,1.1439711617566264,0.06348250753742088,0.0636528233835427,1.0026828783664763,-0.00901989562776394,-0.1420847397348074,-0.017989230125865365,-0.2833730231249575
references,1,61,18871,0.06348250746003686,0.05277961948130687,0.8314041393927672,0.06348250752241785,0.07154671249515485,1.1270303472163452,0.06348250753742088,0.06337944145576109,0.9983764648616151,-0.010599821974454223,-0.16697232546884788,-0.018767093013847973,-0.29562620782357796
references,1,62,18871,0.06348250746003686,0.07041528619447605,1.1092077016460555,0.06348250752241785,0.08333004474842039,1.312645766536454,0.06348250753742088,0.06357741039691538,1.001494945035663,0.006837875797560679,0.10771275661039259,-0.012914758553944326,-0.2034380648903984
references,1,63,18871,0.06348250746003686,0.04531668291219386,0.7138451949258834,0.06348250752241785,0.06314678155752391,0.9947115201022048,0.06348250753742088,0.06327649066971144,0.9967547459024362,-0.01795980775751758,-0.2829095509765528,-0.01783009864533005,-0.2808663251763214
references,2,0,18871,0.06348250746003686,0.058249090462296774,0.917561274638772,0.06348250752241785,0.07197152811483715,1.1337222003938885,0.06348250753742088,0.06345004640101311,0.9994886601417149,-0.0052009559387163375,-0.08192738550294287,-0.013722437652540378,-0.21616092575511647
references,2,1,18871,0.06348250746003686,0.0677640639749592,1.0674446660383987,0.06348250752241785,0.07895862481488085,1.2437855386698116,0.06348250753742088,0.06343776394714777,0.9992951823737156,0.004326300027811425,0.0681494836646831,-0.011194560839921657,-0.17634087263141285
references,2,2,18871,0.06348250746003686,0.05178679978904041,0.8157648754129779,0.06348250752241785,0.07308787766337288,1.1513073524634017,0.06348250753742088,0.06327251695251841,0.9966921504356347,-0.011485717163477993,-0.18092727502265682,-0.02130107787433246,-0.3355424770504237
references,2,3,18871,0.06348250746003686,0.06440837951495355,1.0145846799687228,0.06348250752241785,0.07430406196287583,1.170465138552325,0.06348250753742088,0.06356098819153785,1.0012362563666963,0.0008473913234156974,0.013348423602026482,-0.00989568244792227,-0.15588045858360222
references,2,4,18871,0.06348250746003686,0.055735685108994966,0.877969181417123,0.06348250752241785,0.07158480375447691,1.1276303748587415,0.06348250753742088,0.06347549658962925,0.9998895609505108,-0.007739811480634286,-0.12192037953338786,-0.01584911864548195,-0.24966119344161852
references,2,5,18871,0.06348250746003686,0.05726352700486185,0.9020363135610239,0.06348250752241785,0.07140661321158351,1.1248234513478754,0.06348250753742088,0.06332336136709613,0.997493070508739,-0.006059834362234277,-0.09545675694771516,-0.014143086206721667,-0.22278713778685155
references,2,6,18871,0.06348250746003686,0.06551683930658737,1.0320455496788805,0.06348250752241785,0.07234253202887826,1.1395663916289323,0.06348250753742088,0.0633456052863218,0.9978434649731128,0.002171234020265572,0.03420208470576769,-0.0068256927222908916,-0.10752084195005174
references,2,7,18871,0.06348250746003686,0.06256806596966145,0.9855953785229568,0.06348250752241785,0.07615674898138133,1.1996493515081734,0.06348250753742088,0.06326469664981736,0.9965689621274786,-0.0006966306801559051,-0.01097358360452183,-0.013588683011719872,-0.21405397298521667
references,2,8,18871,0.06348250746003686,0.0627527626991433,0.9885047899005417,0.06348250752241785,0.07776559946880793,1.2249925610034578,0.06348250753742088,0.06350807042938127,1.0004026761536684,-0.0007553077302379614,-0.01189788625312671,-0.015012836769664618,-0.23648777110291608
references,2,9,18871,0.06348250746003686,0.06707148099142256,1.0565348420373126,0.06348250752241785,0.08167195101243173,1.2865268591287224,0.06348250753742088,0.06335152205762629,0.9979366681488223,0.0037199589337962705,0.05859817388849031,-0.014600470021009173,-0.22999201709140982
references,2,10,18871,0.06348250746003686,0.06731932277406108,1.060438937709566,0.06348250752241785,0.07137185916960773,1.1242759927906736,0.06348250753742088,0.06358384920345866,1.0015963715040408,0.0037354735706024125,0.05884256620552519,-0.004052536395546652,-0.0638370550811076
references,2,11,18871,0.06348250746003686,0.07289580586963268,1.148281767469907,0.06348250752241785,0.08253165492666058,1.300069233993566,0.06348250753742088,0.06337502780406441,0.9983069393833709,0.009520778065568272,0.14997482808653617,-0.009635849057027891,-0.15178746652365893
references,2,12,18871,0.06348250746003686,0.06936869894191729,1.0927214711168407,0.06348250752241785,0.07585834281242783,1.1949487468755018,0.06348250753742088,0.06341398244579174,0.9989205673454418,0.005954716496125545,0.09380090377139894,-0.006489643870510532,-0.10222727575866108
references,2,13,18871,0.06348250746003686,0.0615545198608374,0.9696296243431601,0.06348250752241785,0.0737365726639158,1.16152583667047,0.06348250753742088,0.06348783226055879,1.00008387701344,-0.00193331239972139,-0.03045425267027979,-0.012182052803078401,-0.1918962123273098
references,2,14,18871,0.06348250746003686,0.06000816755805509,0.9452709094049424,0.06348250752241785,0.07688595669699501,1.2111361018599327,0.06348250753742088,0.06332946582629967,0.9975892302138348,-0.003321298268244577,-0.05231832080889243,-0.016877789138939923,-0.2658651924549903
references,2,15,18871,0.06348250746003686,0.07308393466459044,1.15124524201565,0.06348250752241785,0.07930858225810067,1.2492981980917197,0.06348250753742088,0.06359165341302925,1.001719306307238,0.009492281251561187,0.149525935708412,-0.006224647593510232,-0.09805295607606968
references,2,16,18871,0.06348250746003686,0.058250662473766576,0.9175860375464248,0.06348250752241785,0.06987081844839141,1.1006310427123192,0.06348250753742088,0.06336524360041612,0.9981528149792187,-0.005114581126649547,-0.08056677743279395,-0.011620155974624836,-0.1830450051658944
references,2,17,18871,0.06348250746003686,0.06818568620975475,1.0740862158395146,0.06348250752241785,0.07977461734969528,1.25663935567643,0.06348250753742088,0.06337752998020173,0.99834635458977,0.0048081562295530155,0.07573986124974463,-0.011588931139940539,-0.18255313983691535
references,2,18,18871,0.06348250746003686,0.06067351110131109,0.9557516476409809,0.06348250752241785,0.07187812052030303,1.132250809326024,0.06348250753742088,0.06334381354318683,0.9978152407708171,-0.0026703024418757294,-0.04206359312983621,-0.01120460941899193,-0.1764991616850431
references,2,19,18871,0.06348250746003686,0.05583587042488595,0.8795473376667646,0.06348250752241785,0.07416050118480513,1.1682037159388594,0.06348250753742088,0.06333489117392876,0.9976746923015746,-0.007499020749042818,-0.11812735463480994,-0.01832463075991918,-0.2886563782720948
references,2,20,18871,0.06348250746003686,0.06934706878506709,1.0923807448645921,0.06348250752241785,0.07389248308155787,1.1639817953861369,0.06348250753742088,0.06362513393949008,1.0022467039756602,0.005721934845577017,0.09013404088893195,-0.004545414296490773,-0.07160105052154475
references,2,21,18871,0.06348250746003686,0.07831761811192518,1.2336881645897058,0.06348250752241785,0.08144422448513385,1.2829396264218627,0.06348250753742088,0.06347913292017651,0.9999468417777546,0.014838485191748668,0.23374132281195115,-0.0031266063732086624,-0.049251461832156895
references,2,22,18871,0.06348250746003686,0.06502465248129329,1.0242924402793514,0.06348250752241785,0.07290665041843827,1.1484525936958685,0.06348250753742088,0.06348097483057927,0.9999758562334559,0.0015436776507140283,0.02431658404589554,-0.00788199793714498,-0.1241601534165171
references,2,23,18871,0.06348250746003686,0.06488817199332472,1.022142549019078,0.06348250752241785,0.07283599232270414,1.1473395611694017,0.06348250753742088,0.06358518620878467,1.0016174325077387,0.0013029857845400516,0.02052511651133937,-0.007947820329379423,-0.12519701215032364
references,2,24,18871,0.06348250746003686,0.06605013877752629,1.0404462807192327,0.06348250752241785,0.07902616338714445,1.2448494313057434,0.06348250753742088,0.06346442306387201,0.9997151266663781,0.002585715713654276,0.04073115405285466,-0.012976024609618156,-0.2044031505865107
references,2,25,18871,0.06348250746003686,0.0621847013573707,0.9795564769793765,0.06348250752241785,0.07604393105104879,1.1978722016327894,0.06348250753742088,0.06344507854843662,0.999410404685697,-0.0012603771910659155,-0.01985392770632044,-0.013859229693678095,-0.21831572465341287
references,2,26,18871,0.06348250746003686,0.07268192490445487,1.1449126351886647,0.06348250752241785,0.0775785983749025,1.2220468504257938,0.06348250753742088,0.06357012343841725,1.0013801581631716,0.009111801466037612,0.1435324770254931,-0.00489667347044763,-0.07713421523712904
references,2,27,18871,0.06348250746003686,0.052615596815873834,0.8288203935390565,0.06348250752241785,0.07408174958152502,1.1669631914801761,0.06348250753742088,0.06324834563044122,0.9963113948068036,-0.010632748814567388,-0.16749100126774719,-0.021466152765651187,-0.3381427979411197
references,2,28,18871,0.06348250746003686,0.047753692418494795,0.7522338724341728,0.06348250752241785,0.06850717635432928,1.0791504467610553,0.06348250753742088,0.06315346701607845,0.9948168316894466,-0.015399774597583654,-0.24258295925527373,-0.020753483935834482,-0.3269165743268825
references,2,29,18871,0.06348250746003686,0.07010528598667028,1.1043244634091138,0.06348250752241785,0.07569760499814945,1.1924167452178542,0.06348250753742088,0.06349929778409193,1.0002644861919032,0.006605988202578349,0.10405997721721061,-0.005592319011479177,-0.0880922818087404
references,2,30,18871,0.06348250746003686,0.06871933237567625,1.0824924081478042,0.06348250752241785,0.07512131048293683,1.1833387403043099,0.06348250753742088,0.06364220359252631,1.0025155914802404,0.005077128783149939,0.07997681666756384,-0.006401978107260572,-0.10084633215650562
references,2,31,18871,0.06348250746003686,0.06155853742918865,0.9696929105697444,0.06348250752241785,0.0712796708297593,1.1228238078747599,0.06348250753742088,0.06358344197902938,1.0015899567538191,-0.0020249045498407186,-0.03189704618407474,-0.009721133400570651,-0.1531308973050155
references,2,32,18871,0.06348250746003686,0.059264616173292345,0.9335582122461099,0.06348250752241785,0.07259436804750097,1.1435334059837727,0.06348250753742088,0.06327069365201107,0.9966634291299072,-0.0040060774787187324,-0.06310521688379733,-0.013329751874208625,-0.20997519373766282
references,2,33,18871,0.06348250746003686,0.0640009640835405,1.0081669210030815,0.06348250752241785,0.0718428646713996,1.1316954461200104,0.06348250753742088,0.06344602731319854,0.9994253499800582,0.0005549367703419681,0.008741571023023309,-0.007841900587859081,-0.12352852511692891
references,2,34,18871,0.06348250746003686,0.0576506385978075,0.9081342389334478,0.06348250752241785,0.07589040104791132,1.195453740089139,0.06348250753742088,0.06331247018825399,0.9973215086208329,-0.005661831590446486,-0.0891872696873851,-0.018239762450103825,-0.28731950115569116
references,2,35,18871,0.06348250746003686,0.05151784127405111,0.8115281411415943,0.06348250752241785,0.06809633589657595,1.07267873551669,0.06348250753742088,0.06347032869333386,0.9998081543316504,-0.011952487419282742,-0.18828001319005605,-0.016578494622524836,-0.2611505943750957
references,2,36,18871,0.06348250746003686,0.05689931236596182,0.8962990695000626,0.06348250752241785,0.07158808930140914,1.1276821300124122,0.06348250753742088,0.06333339101712514,0.9976510612752995,-0.0064340786511633144,-0.1013519917752369,-0.014688776935447328,-0.2313830605123497
references,2,37,18871,0.06348250746003686,0.04891276028307132,0.7704919392773292,0.06348250752241785,0.06861460036121159,1.0808426295539981,0.06348250753742088,0.06334646638808236,0.9978570293673683,-0.014433706105011046,-0.22736509009003913,-0.019701840078140263,-0.31035069027666895
references,2,38,18871,0.06348250746003686,0.05728830312914717,0.9024265962589927,0.06348250752241785,0.07266576621555308,1.1446580964038369,0.06348250753742088,0.06316466213732008,0.9949931813907409,-0.0058763590081729175,-0.0925665851317482,-0.015377463086405908,-0.24223150014484418
references,2,39,18871,0.06348250746003686,0.07325166395462322,1.153887375994658,0.06348250752241785,0.08368745369136975,1.3182758047453755,0.06348250753742088,0.06328650367830252,0.9969124745268951,0.009965160276320705,0.15697490146776283,-0.01043578973674652,-0.16438842875071757
references,2,40,18871,0.06348250746003686,0.07507650949375339,1.1826330196710506,0.06348250752241785,0.08264278069594146,1.3018197283205526,0.06348250753742088,0.06351684821249066,1.0005409470482802,0.01155966128126272,0.18209207262277038,-0.007566271202188063,-0.11918670864950198
references,2,41,18871,0.06348250746003686,0.05410276885663053,0.8522468790428449,0.06348250752241785,0.07025651661771437,1.1067067033057,0.06348250753742088,0.06344046944889695,0.9993378004405521,-0.009337700592266414,-0.14709092139770719,-0.016153747761083838,-0.2544598242628552
references,2,42,18871,0.06348250746003686,0.06597602857412713,1.0392788693115182,0.06348250752241785,0.08229127610773977,1.2962826976971553,0.06348250753742088,0.0632739152305176,0.9967141766292026,0.0027021133436095283,0.042564692682315663,-0.016315247533612645,-0.25700382838563707
references,2,43,18871,0.06348250746003686,0.07500885950946667,1.1815673720305677,0.06348250752241785,0.07499574565980943,1.181360796646633,0.06348250753742088,0.0635732970640687,1.0014301502913114,0.011435562445397968,0.18013722173925628,1.3113849657231336e-05,0.00020657538393464847
references,2,44,18871,0.06348250746003686,0.07699801822567401,1.2129013378078262,0.06348250752241785,0.07914724994189637,1.2467568316192732,0.06348250753742088,0.0635428583302022,1.0009506680678255,0.013455159895471809,0.21195066974000065,-0.0021492317162223554,-0.033855493811447035
references,2,45,18871,0.06348250746003686,0.06088948974394161,0.9591538233153819,0.06348250752241785,0.07290242691720007,1.1483860635381444,0.06348250753742088,0.06334470380658143,0.9978292645299461,-0.002455214062639825,-0.03867544121456423,-0.012012937173258466,-0.18923224022276253
references,2,46,18871,0.06348250746003686,0.07146156082125435,1.1256890075780388,0.06348250752241785,0.07819432704009412,1.2317460366933524,0.06348250753742088,0.0634374900932339,0.9992908685253109,0.00802407072802044,0.1263981390527279,-0.0067327662188397695,-0.10605702911531356
references,2,47,18871,0.06348250746003686,0.06432752233890104,1.0133109877456579,0.06348250752241785,0.07495709176814257,1.1807519062108982,0.06348250753742088,0.063426459108597,0.9991171043646813,0.0009010632303040492,0.014193883380976602,-0.010629569429241523,-0.16744091846524034
references,2,48,18871,0.06348250746003686,0.05035395468754717,0.7931941680036143,0.06348250752241785,0.07044547251876515,1.1096832067304276,0.06348250753742088,0.06303954754045762,0.9930223298646143,-0.012685592852910444,-0.19982816186099994,-0.02009151783121797,-0.31648903872681333
references,2,49,18871,0.06348250746003686,0.05523024902790414,0.8700073648267967,0.06348250752241785,0.06984605187673863,1.1002409104913442,0.06348250753742088,0.06337756999543007,0.9983469849244856,-0.008147320967525924,-0.12833962009768884,-0.014615802848834496,-0.23023354566454746
references,2,50,18871,0.06348250746003686,0.05482004049731709,0.8635456079271456,0.06348250752241785,0.0697520304090059,1.0987598494652102,0.06348250753742088,0.06339920248932818,0.9986877479903642,-0.008579161992011088,-0.13514214006321856,-0.01493198991168882,-0.23521424153806458
references,2,51,18871,0.06348250746003686,0.0728998118724786,1.148344871512362,0.06348250752241785,0.07819000925037858,1.2316780212685676,0.06348250753742088,0.06366229276800328,1.002832043622039,0.00923751910447531,0.14551282789032305,-0.005290197377899993,-0.08333314975620554
references,2,52,18871,0.06348250746003686,0.07467025833784374,1.1762336008049104,0.06348250752241785,0.07513901203591243,1.1836175817311292,0.06348250753742088,0.06335165739074328,0.9979387999662668,0.01131860094710046,0.17829480083864357,-0.0004687536980686936,-0.007383980926218836
references,2,53,18871,0.06348250746003686,0.07023353217541066,1.1063446449342547,0.06348250752241785,0.07909578764977475,1.2459461785097778,0.06348250753742088,0.06355209578750406,1.0010961799207785,0.006681436387906596,0.10524846501347618,-0.008862255474364086,-0.13960153357552318
references,2,54,18871,0.06348250746003686,0.06490462699038638,1.0224017542351294,0.06348250752241785,0.07605329795840383,1.198019752631019,0.06348250753742088,0.06338072921105806,0.9983967500605923,0.001523897779328325,0.024005004174537103,-0.01114867096801746,-0.17561799839588965
references,2,55,18871,0.06348250746003686,0.0781457609231546,1.2309810064189488,0.06348250752241785,0.08230374784191906,1.2964791570788974,0.06348250753742088,0.06351587723526769,1.0005256518549956,0.014629883687886909,0.23045535456395316,-0.004157986918764462,-0.06549815065994857
references,2,56,18871,0.06348250746003686,0.06307690906389275,0.9936108636477626,0.06348250752241785,0.07026363088105354,1.1068187698200334,0.06348250753742088,0.06357973980236814,1.0015316386941702,-0.0005028307384753822,-0.007920775046407535,-0.007186721817160785,-0.11320790617227072
references,2,57,18871,0.06348250746003686,0.062342848866266135,0.9820476751885051,0.06348250752241785,0.07587707137765885,1.1952437661802198,0.06348250753742088,0.06331894295528144,0.9974234700473508,-0.0009760940890153014,-0.01537579485884566,-0.013534222511392715,-0.21319609099171466
references,2,58,18871,0.06348250746003686,0.061595679393732436,0.9702779845693366,0.06348250752241785,0.0768827523622204,1.211085625990285,0.06348250753742088,0.06349499878475998,1.0001967667602252,-0.001899319391027543,-0.029918782190888615,-0.015287072968487966,-0.24080764142094835
references,2,59,18871,0.06348250746003686,0.07193292814764063,1.1331141605098605,0.06348250752241785,0.0740398975442257,1.1663039226684557,0.06348250753742088,0.06357495810553618,1.0014563156324725,0.008357970042104446,0.13165784487738796,-0.0021069693965850684,-0.03318976215859526
references,2,60,18871,0.06348250746003686,0.06763952062730517,1.0654828130392489,0.06348250752241785,0.07737108695823534,1.2187780536380506,0.06348250753742088,0.0636038072640064,1.0019107582748525,0.004035713363298783,0.06357205476439631,-0.009731566330930166,-0.15329524059880173
references,2,61,18871,0.06348250746003686,0.05552175735763996,0.8745993121426668,0.06348250752241785,0.0738663412727288,1.1635699999191755,0.06348250753742088,0.06343023376241264,0.999176564111343,-0.007908476404772673,-0.1245772519686762,-0.018344583915088846,-0.2889706877765087
references,2,62,18871,0.06348250746003686,0.05743712761500728,0.9047709347518254,0.06348250752241785,0.07687701485846962,1.210995246703538,0.06348250753742088,0.06341636115065799,0.9989580375865919,-0.005979233535650711,-0.0941871028347665,-0.01943988724346235,-0.30622431195171274
references,2,63,18871,0.06348250746003686,0.053411262756313534,0.8413540185055967,0.06348250752241785,0.06963350582903592,1.096892806328514,0.06348250753742088,0.06335956163675377,0.998063310580562,-0.00994829888044023,-0.1567092920749653,-0.016222243072722384,-0.2555387878229173
union_queries,1,0,1694,0.05798665442918521,0.04136756738953495,0.7133980705862947,0.05798665498336062,0.06504574400475062,1.1217364413142232,0.05798665442918521,0.05753511941629993,0.9922131218410487,-0.016167552026764984,-0.27881505125475403,-0.023678176615215672,-0.40833837072792856
union_queries,1,1,1694,0.05798665442918521,0.053028421425903846,0.9144935493849453,0.05798665498336062,0.07113991473683781,1.226832531679083,0.05798665442918521,0.05737469071762058,0.9894464731999331,-0.0043462692917167365,-0.07495292381498775,-0.018111493310933976,-0.3123389822941376
union_queries,1,2,1694,0.05798665442918521,0.07175920004687034,1.2375123337130014,0.05798665498336062,0.07544759732210368,1.3011200136264718,0.05798665442918521,0.057086826514325145,0.9844821550110474,0.014672373532545186,0.253030178701954,-0.003688397275233353,-0.06360767991347038
union_queries,1,3,1694,0.05798665442918521,0.05443722363275508,0.9387888328552428,0.05798665498336062,0.07427453477520587,1.2808901426805719,0.05798665442918521,0.05795254549528379,0.9994117795855411,-0.0035153218625287096,-0.06062294673029822,-0.019837311142450804,-0.34210130982532905
union_queries,1,4,1694,0.05798665442918521,0.05291993358340708,0.9126226388527772,0.05798665498336062,0.06751842608558808,1.164378702392173,0.05798665442918521,0.05843273911805474,1.0076928854278755,-0.005512805534647657,-0.09507024657509833,-0.014598492502180998,-0.25175606353939584
union_queries,1,5,1694,0.05798665442918521,0.06949537702195056,1.1984719192037558,0.05798665498336062,0.07973010118483372,1.3749732797608762,0.05798665442918521,0.057932254001762114,0.9990618457305632,0.011563123020188444,0.19941007347319262,-0.01023472416288315,-0.1765013605571204
union_queries,1,6,1694,0.05798665442918521,0.06425875265243625,1.1081645127657898,0.05798665498336062,0.07870792941472887,1.3573455726548507,0.05798665442918521,0.05813828761631089,1.0026149669888416,0.006120465036125363,0.1055495457769482,-0.01444917676229263,-0.24918105988906092
union_queries,1,7,1694,0.05798665442918521,0.041356397456233304,0.7132054412061106,0.05798665498336062,0.06283835540696046,1.0836692584697643,0.05798665442918521,0.05772124420864664,0.9954229085441945,-0.01636484675241333,-0.28221746733808384,-0.021481957950727153,-0.3704638172636536
union_queries,1,8,1694,0.05798665442918521,0.0619695544366009,1.0686864942739491,0.05798665498336062,0.0700633649702196,1.2082670571414131,0.05798665442918521,0.057484691063164256,0.9913434673725838,0.0044848633734366405,0.0773430269013653,-0.008093810533618701,-0.139580562867464
union_queries,1,9,1694,0.05798665442918521,0.05911106646166501,1.019390876117072,0.05798665498336062,0.07738354935837467,1.3345061787161205,0.05798665442918521,0.057603471939932496,0.9933918848565292,0.0015075945217325104,0.025998991260542836,-0.018272482896709668,-0.3151153025990485
union_queries,1,10,1694,0.05798665442918521,0.047339839981747914,0.8163919861864171,0.05798665498336062,0.0653122243732038,1.1263319877986628,0.05798665442918521,0.05786482349407574,0.9978989832003803,-0.010524983512327831,-0.18150699701396322,-0.017972384391455893,-0.3099400016122458
union_queries,1,11,1694,0.05798665442918521,0.06029584281665516,1.0398227559461979,0.05798665498336062,0.0717130993375249,1.2367172991458657,0.05798665442918521,0.057750696661621505,0.9959308263274292,0.002545146155033652,0.043891929618768644,-0.01141725652086974,-0.19689454319966782
union_queries,1,12,1694,0.05798665442918521,0.054727457551705654,0.9437940176138327,0.05798665498336062,0.07608965056846105,1.3121924448012239,0.05798665442918521,0.05732518638601832,0.9885927538038138,-0.0025977288343126685,-0.04479873618998109,-0.021362193016755397,-0.36839842718739113
union_queries,1,13,1694,0.05798665442918521,0.06262258769242794,1.0799482796322428,0.05798665498336062,0.0767818745995356,1.324130088579317,0.05798665442918521,0.05700865496992361,0.9831340595713113,0.005613932722504334,0.09681422006093154,-0.014159286907107658,-0.2441818089470742
union_queries,1,14,1694,0.05798665442918521,0.07349156392155459,1.2673875505493144,0.05798665498336062,0.08228047225523163,1.4189553144398857,0.05798665442918521,0.057308258658105675,0.9883008292553245,0.016183305263448914,0.2790867212939899,-0.008788908333677046,-0.15156776389057125
union_queries,1,15,1694,0.05798665442918521,0.045684567431632295,0.7878462360235571,0.05798665498336062,0.06758584433984025,1.1655413535965151,0.05798665442918521,0.05730257958279309,0.9882028916286673,-0.011618012151160798,-0.20035665560511018,-0.021901276908207954,-0.37769511757295804
union_queries,1,16,1694,0.05798665442918521,0.06537026782666357,1.1273329780819725,0.05798665498336062,0.07669293169710684,1.3225962373431268,0.05798665442918521,0.05834008434868759,1.006095021742184,0.007030183477975965,0.12123795633978851,-0.011322663870443278,-0.1952632592611543
union_queries,1,17,1694,0.05798665442918521,0.0709835431827705,1.2241358616310143,0.05798665498336062,0.0696947614727223,1.2019103618362075,0.05798665442918521,0.05795867392769108,0.9995174665314016,0.01302486925507943,0.22461839509961268,0.0012887817100482115,0.022225499794806813
union_queries,1,18,1694,0.05798665442918521,0.07029311675600347,1.2122292180495984,0.05798665498336062,0.07720167473961359,1.33136968776293,0.05798665442918521,0.057649819433266886,0.994191163480044,0.01264329732273658,0.21803805456955438,-0.006908557983610115,-0.11914046971333159
union_queries,1,19,1694,0.05798665442918521,0.05052411386472697,0.8713058955044272,0.05798665498336062,0.07163770217118606,1.2354170488320568,0.05798665442918521,0.05753955949612463,0.9922896925600945,-0.007015445631397657,-0.12098379705566731,-0.02111358830645909,-0.36411115332762967
union_queries,1,20,1694,0.05798665442918521,0.0640681269353227,1.1048771060514337,0.05798665498336062,0.08080197876009215,1.393458180736213,0.05798665442918521,0.05707498565931951,0.9842779553530019,0.006993141276003197,0.12059915069843186,-0.016733851824769445,-0.2885810746847792
union_queries,1,21,1694,0.05798665442918521,0.0625401032910437,1.0785258074755681,0.05798665498336062,0.07674181510594265,1.3234392487023756,0.05798665442918521,0.05776643340498948,0.9962022119337016,0.004773669886054227,0.08232359554186652,-0.01420171181489895,-0.24491344122680747
union_queries,1,22,1694,0.05798665442918521,0.04972356622060046,0.8575001732739066,0.05798665498336062,0.06283906577187981,1.0836815089594596,0.05798665442918521,0.05856163988006439,1.009915823848423,-0.008838073659463925,-0.15241565057451634,-0.013115499551279344,-0.226181335685553
union_queries,1,23,1694,0.05798665442918521,0.060178877682443774,1.0378056515734282,0.05798665498336062,0.07104037471616986,1.225115929459201,0.05798665442918521,0.058344955445039655,1.0061790254909777,0.0018339222374041217,0.03162662608245048,-0.010861497033726086,-0.1873102778857727
union_queries,1,24,1694,0.05798665442918521,0.07532425078760212,1.2989928722235569,0.05798665498336062,0.08331176511934543,1.43674031797923,0.05798665442918521,0.05755110878448982,0.992488864050136,0.017773142003112308,0.3065040081734208,-0.007987514331743314,-0.1377474457556731
union_queries,1,25,1694,0.05798665442918521,0.05798937583511526,1.000046931590671,0.05798665498336062,0.07634582770757439,1.3166103085180885,0.05798665442918521,0.0573582977777811,0.9891637712575491,0.0006310780573341613,0.010883160333121977,-0.01835645187245913,-0.31656337692741743
union_queries,1,26,1694,0.05798665442918521,0.06262513997809524,1.079992294685231,0.05798665498336062,0.07975399817879956,1.3753853917196142,0.05798665442918521,0.05722161352528873,0.9868066038396686,0.005403526452806511,0.09318569084556239,-0.017128858200704332,-0.2953930970343832
union_queries,1,27,1694,0.05798665442918521,0.07368247399223174,1.2706798610396584,0.05798665498336062,0.08214221361677086,1.4165709962118305,0.05798665442918521,0.05760386496465631,0.9933986627044268,0.016078609027575432,0.27728119833523157,-0.00845973962453912,-0.14589113517217212
union_queries,1,28,1694,0.05798665442918521,0.056852987544103104,0.9804495207346965,0.05798665498336062,0.07493000276114048,1.292193915697358,0.05798665442918521,0.05761295052986359,0.9935553464327211,-0.0007599629857604872,-0.013105825698024653,-0.01807701521703738,-0.3117443949626616
union_queries,1,29,1694,0.05798665442918521,0.07578096347899477,1.3068690412470756,0.05798665498336062,0.08549036323109371,1.474310998894924,0.05798665442918521,0.05751288609211954,0.9918297004417759,0.01826807738687522,0.3150393408052997,-0.009709399752098948,-0.1674419576478483
