_LR,batch_acc,epoch,loss,msls-val/R1,msls-val/R5,step,vpr_loss
1.9999999949504854e-06,0.9375,3,0.051588356494903564,,,5939,0.051588356494903564
1.9999999949504854e-06,0.925000011920929,3,0.06935904175043106,,,5959,0.06935904175043106
1.9999999949504854e-06,0.8125,3,0.16959284245967865,,,5979,0.16959284245967865
1.9999999949504854e-06,0.90625,3,0.08710217475891113,,,5999,0.08710217475891113
1.9999999949504854e-06,0.9125000238418579,3,0.07708550989627838,,,6019,0.07708550989627838
1.9999999949504854e-06,0.987500011920929,3,0.008616989478468895,,,6039,0.008616989478468895
1.9999999949504854e-06,0.8374999761581421,3,0.15952007472515106,,,6059,0.15952007472515106
1.9999999949504854e-06,0.918749988079071,3,0.0672820582985878,,,6079,0.0672820582985878
1.9999999949504854e-06,0.9125000238418579,3,0.07878582924604416,,,6099,0.07878582924604416
1.9999999949504854e-06,0.918749988079071,3,0.06939736753702164,,,6119,0.06939736753702164
1.9999999949504854e-06,0.8999999761581421,3,0.08143216371536255,,,6139,0.08143216371536255
1.9999999949504854e-06,0.9125000238418579,3,0.07448644936084747,,,6159,0.07448644936084747
1.9999999949504854e-06,0.90625,3,0.08744573593139648,,,6179,0.08744573593139648
1.9999999949504854e-06,0.9125000238418579,3,0.09121453762054443,,,6199,0.09121453762054443
1.9999999949504854e-06,0.8999999761581421,3,0.07415883243083954,,,6219,0.07415883243083954
1.9999999949504854e-06,0.949999988079071,3,0.03805359825491905,,,6239,0.03805359825491905
,,3,,0.9040540456771851,0.9513513445854187,6251,
1.9999999949504854e-06,0.96875,4,0.02296716719865799,,,6259,0.02296716719865799
1.9999999949504854e-06,0.862500011920929,4,0.11686073988676071,,,6279,0.11686073988676071
1.9999999949504854e-06,0.856249988079071,4,0.1430484801530838,,,6299,0.1430484801530838
1.9999999949504854e-06,0.8125,4,0.13921324908733368,,,6319,0.13921324908733368
1.9999999949504854e-06,0.9437500238418579,4,0.04694399610161781,,,6339,0.04694399610161781
1.9999999949504854e-06,0.956250011920929,4,0.031163616105914116,,,6359,0.031163616105914116
1.9999999949504854e-06,0.9125000238418579,4,0.07832334190607071,,,6379,0.07832334190607071
1.9999999949504854e-06,0.925000011920929,4,0.058386970311403275,,,6399,0.058386970311403275
1.9999999949504854e-06,0.9437500238418579,4,0.05054914951324463,,,6419,0.05054914951324463
1.9999999949504854e-06,0.925000011920929,4,0.05641711875796318,,,6439,0.05641711875796318
1.9999999949504854e-06,0.9375,4,0.04972430318593979,,,6459,0.04972430318593979
1.9999999949504854e-06,0.9624999761581421,4,0.02838045358657837,,,6479,0.02838045358657837
1.9999999949504854e-06,0.8999999761581421,4,0.0951773151755333,,,6499,0.0951773151755333
1.9999999949504854e-06,0.9125000238418579,4,0.07525449246168137,,,6519,0.07525449246168137
1.9999999949504854e-06,0.925000011920929,4,0.07145849615335464,,,6539,0.07145849615335464
1.9999999949504854e-06,0.9375,4,0.05173133686184883,,,6559,0.05173133686184883
1.9999999949504854e-06,0.9312499761581421,4,0.06448087841272354,,,6579,0.06448087841272354
1.9999999949504854e-06,0.9437500238418579,4,0.04052906110882759,,,6599,0.04052906110882759
1.9999999949504854e-06,0.925000011920929,4,0.061774082481861115,,,6619,0.061774082481861115
1.9999999949504854e-06,0.9437500238418579,4,0.0480804443359375,,,6639,0.0480804443359375
1.9999999949504854e-06,0.981249988079071,4,0.015857018530368805,,,6659,0.015857018530368805
1.9999999949504854e-06,0.8187500238418579,4,0.1522621214389801,,,6679,0.1522621214389801
1.9999999949504854e-06,0.8999999761581421,4,0.088416688144207,,,6699,0.088416688144207
1.9999999949504854e-06,0.84375,4,0.1479451209306717,,,6719,0.1479451209306717
1.9999999949504854e-06,0.893750011920929,4,0.09333960711956024,,,6739,0.09333960711956024
1.9999999949504854e-06,0.9125000238418579,4,0.07682383060455322,,,6759,0.07682383060455322
1.9999999949504854e-06,0.9375,4,0.044278450310230255,,,6779,0.044278450310230255
1.9999999949504854e-06,0.9312499761581421,4,0.05738241598010063,,,6799,0.05738241598010063
1.9999999949504854e-06,0.9437500238418579,4,0.04218322038650513,,,6819,0.04218322038650513
1.9999999949504854e-06,0.824999988079071,4,0.16213920712471008,,,6839,0.16213920712471008
1.9999999949504854e-06,0.9375,4,0.049415212124586105,,,6859,0.049415212124586105
1.9999999949504854e-06,0.856249988079071,4,0.12884365022182465,,,6879,0.12884365022182465
1.9999999949504854e-06,0.84375,4,0.13412269949913025,,,6899,0.13412269949913025
1.9999999949504854e-06,0.8687499761581421,4,0.10877209901809692,,,6919,0.10877209901809692
1.9999999949504854e-06,0.831250011920929,4,0.14073798060417175,,,6939,0.14073798060417175
1.9999999949504854e-06,0.887499988079071,4,0.09805683046579361,,,6959,0.09805683046579361
1.9999999949504854e-06,0.925000011920929,4,0.05811583623290062,,,6979,0.05811583623290062
1.9999999949504854e-06,0.956250011920929,4,0.036717526614665985,,,6999,0.036717526614665985
1.9999999949504854e-06,0.8812500238418579,4,0.09392191469669342,,,7019,0.09392191469669342
1.9999999949504854e-06,0.956250011920929,4,0.033882491290569305,,,7039,0.033882491290569305
1.9999999949504854e-06,0.862500011920929,4,0.11047553271055222,,,7059,0.11047553271055222
1.9999999949504854e-06,0.956250011920929,4,0.033234477043151855,,,7079,0.033234477043151855
1.9999999949504854e-06,0.9624999761581421,4,0.031152723357081413,,,7099,0.031152723357081413
1.9999999949504854e-06,0.84375,4,0.1413969099521637,,,7119,0.1413969099521637
1.9999999949504854e-06,0.9375,4,0.04897192865610123,,,7139,0.04897192865610123
1.9999999949504854e-06,0.8125,4,0.17375321686267853,,,7159,0.17375321686267853
1.9999999949504854e-06,0.96875,4,0.02236192859709263,,,7179,0.02236192859709263
1.9999999949504854e-06,0.9375,4,0.0502765066921711,,,7199,0.0502765066921711
1.9999999949504854e-06,0.9312499761581421,4,0.05941105633974075,,,7219,0.05941105633974075
1.9999999949504854e-06,0.856249988079071,4,0.12724463641643524,,,7239,0.12724463641643524
1.9999999949504854e-06,0.9437500238418579,4,0.051772117614746094,,,7259,0.051772117614746094
1.9999999949504854e-06,0.893750011920929,4,0.08694127202033997,,,7279,0.08694127202033997
1.9999999949504854e-06,0.9125000238418579,4,0.07595205307006836,,,7299,0.07595205307006836
1.9999999949504854e-06,0.956250011920929,4,0.04782154783606529,,,7319,0.04782154783606529
1.9999999949504854e-06,0.9312499761581421,4,0.057252734899520874,,,7339,0.057252734899520874
1.9999999949504854e-06,0.856249988079071,4,0.12365155667066574,,,7359,0.12365155667066574
1.9999999949504854e-06,0.918749988079071,4,0.06570842862129211,,,7379,0.06570842862129211
1.9999999949504854e-06,0.9125000238418579,4,0.07115103304386139,,,7399,0.07115103304386139
1.9999999949504854e-06,0.8999999761581421,4,0.10386767238378525,,,7419,0.10386767238378525
1.9999999949504854e-06,0.856249988079071,4,0.12240375578403473,,,7439,0.12240375578403473
1.9999999949504854e-06,0.8812500238418579,4,0.10393664985895157,,,7459,0.10393664985895157
1.9999999949504854e-06,0.8999999761581421,4,0.0705513060092926,,,7479,0.0705513060092926
1.9999999949504854e-06,0.887499988079071,4,0.10298814624547958,,,7499,0.10298814624547958
1.9999999949504854e-06,0.9312499761581421,4,0.05691806226968765,,,7519,0.05691806226968765
1.9999999949504854e-06,0.90625,4,0.07533394545316696,,,7539,0.07533394545316696
1.9999999949504854e-06,0.8812500238418579,4,0.11114373058080673,,,7559,0.11114373058080673
1.9999999949504854e-06,0.9125000238418579,4,0.0679168626666069,,,7579,0.0679168626666069
1.9999999949504854e-06,0.90625,4,0.08003991097211838,,,7599,0.08003991097211838
1.9999999949504854e-06,0.893750011920929,4,0.08691491186618805,,,7619,0.08691491186618805
1.9999999949504854e-06,0.887499988079071,4,0.1193508505821228,,,7639,0.1193508505821228
1.9999999949504854e-06,0.887499988079071,4,0.09633809328079224,,,7659,0.09633809328079224
1.9999999949504854e-06,0.9375,4,0.05353189632296562,,,7679,0.05353189632296562
1.9999999949504854e-06,0.925000011920929,4,0.061504948884248734,,,7699,0.061504948884248734
1.9999999949504854e-06,0.84375,4,0.1415010541677475,,,7719,0.1415010541677475
1.9999999949504854e-06,0.9125000238418579,4,0.06477592140436172,,,7739,0.06477592140436172
1.9999999949504854e-06,0.893750011920929,4,0.08364921808242798,,,7759,0.08364921808242798
1.9999999949504854e-06,0.893750011920929,4,0.1000119000673294,,,7779,0.1000119000673294
1.9999999949504854e-06,0.9375,4,0.05980527028441429,,,7799,0.05980527028441429
,,4,,0.9054054021835327,0.949999988079071,7814,
